timestamps population node_ids
1462.98320811 thalamus 4
1602.34289732 thalamus 4
1670.78160081 thalamus 4
1794.51733076 thalamus 4
1795.39705272 thalamus 4
1892.02691954 thalamus 4
1980.41005093 thalamus 4
2118.21522637 thalamus 4
2208.0711883 thalamus 4
2274.28370423 thalamus 4
2356.01150739 thalamus 4
2389.64759456 thalamus 4
2429.13586474 thalamus 4
2537.21048663 thalamus 4
2663.77669206 thalamus 4
2751.59794784 thalamus 4
2812.13896781 thalamus 4
2865.53338776 thalamus 4
2874.62553522 thalamus 4
2898.5609539 thalamus 4
200.298653474 thalamus 5
220.273751647 thalamus 5
322.981279071 thalamus 5
457.445472626 thalamus 5
512.226202626 thalamus 5
669.017427775 thalamus 5
788.012408668 thalamus 5
872.28206113 thalamus 5
975.414507728 thalamus 5
1005.80574608 thalamus 5
1108.0542654 thalamus 5
1148.91672615 thalamus 5
1204.14540552 thalamus 5
1255.14794535 thalamus 5
1276.40905019 thalamus 5
1366.71771533 thalamus 5
1411.44885303 thalamus 5
1478.49712103 thalamus 5
1550.78376337 thalamus 5
1683.07555681 thalamus 5
1773.85422433 thalamus 5
1810.15746568 thalamus 5
1879.48651799 thalamus 5
1893.08762016 thalamus 5
2001.22466097 thalamus 5
2067.32174467 thalamus 5
2142.67042884 thalamus 5
2304.53351852 thalamus 5
2373.8196105 thalamus 5
2476.20757786 thalamus 5
2632.20275183 thalamus 5
2759.97459349 thalamus 5
2845.55205725 thalamus 5
80.2563105627 thalamus 6
102.408368462 thalamus 6
109.526510933 thalamus 6
228.585250311 thalamus 6
263.805533504 thalamus 6
285.311750676 thalamus 6
359.130916935 thalamus 6
418.821061566 thalamus 6
486.991196124 thalamus 6
526.709963211 thalamus 6
622.050694581 thalamus 6
798.359163423 thalamus 6
823.214937441 thalamus 6
863.911489263 thalamus 6
887.635936785 thalamus 6
930.32132988 thalamus 6
1027.43504316 thalamus 6
1058.15633433 thalamus 6
1101.17654751 thalamus 6
1210.5991363 thalamus 6
1287.86436592 thalamus 6
1358.39219642 thalamus 6
1450.31685451 thalamus 6
1548.47445859 thalamus 6
1602.94108703 thalamus 6
1626.10611575 thalamus 6
1737.04740542 thalamus 6
1914.14235137 thalamus 6
2014.53009305 thalamus 6
2083.7102025 thalamus 6
2109.43186232 thalamus 6
2146.22706358 thalamus 6
2164.5417485 thalamus 6
2273.93214287 thalamus 6
2392.07880842 thalamus 6
2397.37711786 thalamus 6
2573.32118974 thalamus 6
2696.85259918 thalamus 6
2756.24099262 thalamus 6
2825.38720378 thalamus 6
2918.32432771 thalamus 6
102.086772278 thalamus 7
229.247689292 thalamus 7
338.817028872 thalamus 7
366.755519934 thalamus 7
384.486673844 thalamus 7
459.031386122 thalamus 7
575.476229271 thalamus 7
693.241671435 thalamus 7
724.427459679 thalamus 7
826.784478947 thalamus 7
930.2618606 thalamus 7
1025.09549562 thalamus 7
1092.79517303 thalamus 7
1231.60801871 thalamus 7
1242.19955572 thalamus 7
1319.00094732 thalamus 7
1512.35968799 thalamus 7
1601.81579999 thalamus 7
1721.6990921 thalamus 7
1796.24445165 thalamus 7
1862.38347444 thalamus 7
1927.7312871 thalamus 7
2011.69488897 thalamus 7
2126.24391075 thalamus 7
2239.11565375 thalamus 7
2264.73597821 thalamus 7
2367.47488892 thalamus 7
2452.45566978 thalamus 7
2598.27962385 thalamus 7
2680.22861146 thalamus 7
2718.81314026 thalamus 7
2770.45620788 thalamus 7
2924.91260574 thalamus 7
2969.83054384 thalamus 7
152.728986238 thalamus 8
180.403484256 thalamus 8
321.280714163 thalamus 8
396.614160953 thalamus 8
409.402115077 thalamus 8
468.604971054 thalamus 8
571.451628351 thalamus 8
596.120947705 thalamus 8
685.705770681 thalamus 8
750.198281386 thalamus 8
779.82732382 thalamus 8
798.673913924 thalamus 8
846.176821612 thalamus 8
902.050103298 thalamus 8
980.656374798 thalamus 8
1030.67795797 thalamus 8
1096.83464295 thalamus 8
1113.4481669 thalamus 8
1169.46406064 thalamus 8
1293.23122109 thalamus 8
1304.26553893 thalamus 8
1355.31759955 thalamus 8
1419.55487834 thalamus 8
1534.72200205 thalamus 8
1568.48281166 thalamus 8
1742.99481562 thalamus 8
1860.28979828 thalamus 8
1897.72749158 thalamus 8
1991.76846076 thalamus 8
2069.18798263 thalamus 8
2192.86965393 thalamus 8
2259.25304107 thalamus 8
2367.81865348 thalamus 8
2497.36235621 thalamus 8
2632.15638054 thalamus 8
2757.93961802 thalamus 8
2852.14867545 thalamus 8
2872.77612794 thalamus 8
2914.9464887 thalamus 8
2974.43638432 thalamus 8
33.7248236414 thalamus 9
157.837971634 thalamus 9
275.363663356 thalamus 9
319.447858965 thalamus 9
450.89212531 thalamus 9
537.611092979 thalamus 9
625.558697538 thalamus 9
738.052823013 thalamus 9
765.978996777 thalamus 9
822.004544966 thalamus 9
984.228228391 thalamus 9
997.8380809 thalamus 9
1042.68377807 thalamus 9
1129.06012304 thalamus 9
1229.99272097 thalamus 9
1281.73650094 thalamus 9
1342.29106121 thalamus 9
1364.88460793 thalamus 9
1453.33792954 thalamus 9
1578.71257917 thalamus 9
1678.04674785 thalamus 9
1778.87634139 thalamus 9
1934.77307468 thalamus 9
1971.11403212 thalamus 9
2026.57790707 thalamus 9
2059.93779097 thalamus 9
2139.29079157 thalamus 9
2294.54033944 thalamus 9
2323.20849573 thalamus 9
2506.71563792 thalamus 9
2568.20556854 thalamus 9
2615.75369444 thalamus 9
2623.87121889 thalamus 9
2643.46570984 thalamus 9
2657.25663458 thalamus 9
2731.81313883 thalamus 9
2781.29101533 thalamus 9
2849.87295992 thalamus 9
2905.23298579 thalamus 9
71.3452204722 thalamus 10
201.184477424 thalamus 10
305.219125096 thalamus 10
318.522872375 thalamus 10
387.474220502 thalamus 10
417.105474996 thalamus 10
566.744201959 thalamus 10
581.313936971 thalamus 10
669.762400604 thalamus 10
730.273199881 thalamus 10
772.753850347 thalamus 10
800.727880581 thalamus 10
822.351057638 thalamus 10
937.749987378 thalamus 10
950.819180529 thalamus 10
1064.62176718 thalamus 10
1115.29977337 thalamus 10
1220.05671001 thalamus 10
1312.33019127 thalamus 10
1371.6358476 thalamus 10
1507.59881519 thalamus 10
1649.97724855 thalamus 10
1756.32332084 thalamus 10
1864.37970326 thalamus 10
1926.69841002 thalamus 10
2003.48542114 thalamus 10
2099.63013152 thalamus 10
2122.96934272 thalamus 10
2195.77889381 thalamus 10
2258.30756645 thalamus 10
2314.07637769 thalamus 10
2377.09394218 thalamus 10
2422.57127214 thalamus 10
2479.50553328 thalamus 10
2545.43707961 thalamus 10
2584.55081523 thalamus 10
2585.78496145 thalamus 10
2691.14134016 thalamus 10
2722.79035934 thalamus 10
2787.25012671 thalamus 10
2850.08112676 thalamus 10
2975.22294156 thalamus 10
2992.04025885 thalamus 10
58.3069736434 thalamus 11
231.898608719 thalamus 11
336.994996856 thalamus 11
399.587410421 thalamus 11
533.175654993 thalamus 11
729.338174228 thalamus 11
748.850590235 thalamus 11
809.003161982 thalamus 11
888.190401717 thalamus 11
1066.78031524 thalamus 11
1098.20433463 thalamus 11
1111.75693923 thalamus 11
1189.02486406 thalamus 11
1287.92059294 thalamus 11
1326.54335027 thalamus 11
1383.17259575 thalamus 11
1444.10060723 thalamus 11
1458.46882443 thalamus 11
1564.69038237 thalamus 11
1755.6839538 thalamus 11
1776.77745001 thalamus 11
1981.0926961 thalamus 11
2109.30586069 thalamus 11
2248.4319605 thalamus 11
2327.55192494 thalamus 11
2383.8021541 thalamus 11
2403.59776826 thalamus 11
2465.50523574 thalamus 11
2537.54432105 thalamus 11
2646.24889304 thalamus 11
2682.21638722 thalamus 11
2804.9172895 thalamus 11
2926.90766606 thalamus 11
69.149662558 thalamus 12
178.154033576 thalamus 12
302.873125037 thalamus 12
425.060498907 thalamus 12
518.293554745 thalamus 12
644.47167074 thalamus 12
735.656050729 thalamus 12
739.881193278 thalamus 12
867.529043133 thalamus 12
940.116590192 thalamus 12
1009.61039137 thalamus 12
1066.63875069 thalamus 12
1244.49497153 thalamus 12
1292.73667557 thalamus 12
1356.72120327 thalamus 12
1410.89922299 thalamus 12
1447.65582573 thalamus 12
1574.47262814 thalamus 12
1644.24996862 thalamus 12
1672.86762759 thalamus 12
1697.90634187 thalamus 12
1792.7049025 thalamus 12
1859.63151172 thalamus 12
1920.42847883 thalamus 12
1975.04754649 thalamus 12
2001.25005683 thalamus 12
2110.87335861 thalamus 12
2147.26543932 thalamus 12
2233.07989009 thalamus 12
2277.98546121 thalamus 12
2293.62387576 thalamus 12
2398.61340054 thalamus 12
2439.14900848 thalamus 12
2483.35939135 thalamus 12
2642.75526596 thalamus 12
2716.22251338 thalamus 12
2739.56395232 thalamus 12
2852.31914793 thalamus 12
2944.40732177 thalamus 12
63.174448041 thalamus 13
169.678054556 thalamus 13
284.686814182 thalamus 13
335.034481143 thalamus 13
345.343596638 thalamus 13
386.485825417 thalamus 13
465.842763423 thalamus 13
474.995150875 thalamus 13
483.823075968 thalamus 13
607.830876421 thalamus 13
648.293663077 thalamus 13
719.969236175 thalamus 13
752.039648751 thalamus 13
802.216368679 thalamus 13
904.494721677 thalamus 13
1005.22841077 thalamus 13
1082.98993176 thalamus 13
1106.46751331 thalamus 13
1203.12346301 thalamus 13
1296.93404263 thalamus 13
1339.56689216 thalamus 13
1468.53384538 thalamus 13
1489.08120648 thalamus 13
1548.72114099 thalamus 13
1557.11551095 thalamus 13
1582.60225409 thalamus 13
1635.99790015 thalamus 13
1636.07934736 thalamus 13
1653.27145214 thalamus 13
1720.92704215 thalamus 13
1801.80964383 thalamus 13
1876.99558564 thalamus 13
1902.87257832 thalamus 13
1968.7366058 thalamus 13
2018.12108219 thalamus 13
2097.23322938 thalamus 13
2162.54037939 thalamus 13
2215.80389559 thalamus 13
2242.18367029 thalamus 13
2437.85078752 thalamus 13
2524.24550026 thalamus 13
2525.28738027 thalamus 13
2571.41032603 thalamus 13
2636.06790252 thalamus 13
2636.12518758 thalamus 13
2657.76497173 thalamus 13
2681.99154541 thalamus 13
2753.04343983 thalamus 13
2809.38412848 thalamus 13
2889.58648121 thalamus 13
2984.3595207 thalamus 13
44.4417555366 thalamus 14
109.877930003 thalamus 14
155.065458345 thalamus 14
247.480833601 thalamus 14
283.255144684 thalamus 14
399.959458081 thalamus 14
423.385621677 thalamus 14
478.067605055 thalamus 14
591.943021518 thalamus 14
706.572405181 thalamus 14
728.41166833 thalamus 14
803.643462198 thalamus 14
879.707938337 thalamus 14
943.742519399 thalamus 14
1026.52297207 thalamus 14
1033.72081418 thalamus 14
1154.59195021 thalamus 14
1249.16566064 thalamus 14
1305.51777338 thalamus 14
1362.89653298 thalamus 14
1421.1367822 thalamus 14
1518.34491865 thalamus 14
1609.38554279 thalamus 14
1651.43600603 thalamus 14
1718.89901531 thalamus 14
1832.0594797 thalamus 14
1879.60747174 thalamus 14
1886.77431273 thalamus 14
1916.18888146 thalamus 14
2007.36735261 thalamus 14
2076.47150059 thalamus 14
2203.15860221 thalamus 14
2295.8505636 thalamus 14
2365.09079305 thalamus 14
2503.85214644 thalamus 14
2569.22922884 thalamus 14
2665.83552544 thalamus 14
2705.14089363 thalamus 14
2737.07096991 thalamus 14
2791.44504109 thalamus 14
2891.55560174 thalamus 14
2912.3133851 thalamus 14
2978.4886553 thalamus 14
140.837220568 thalamus 15
206.953741173 thalamus 15
350.608603016 thalamus 15
383.114091066 thalamus 15
482.014906164 thalamus 15
545.013631454 thalamus 15
625.17483917 thalamus 15
685.975117216 thalamus 15
707.31300738 thalamus 15
823.131442034 thalamus 15
987.672959362 thalamus 15
1036.49132604 thalamus 15
1123.80289305 thalamus 15
1180.16600486 thalamus 15
1217.67722541 thalamus 15
1234.19197849 thalamus 15
1268.32686816 thalamus 15
1379.53630735 thalamus 15
1399.8567493 thalamus 15
1478.96304873 thalamus 15
1567.26036093 thalamus 15
1663.00295666 thalamus 15
1780.43976608 thalamus 15
1882.13534501 thalamus 15
1953.45994612 thalamus 15
2001.9082227 thalamus 15
2149.39425089 thalamus 15
2245.52311702 thalamus 15
2330.90955881 thalamus 15
2398.06143211 thalamus 15
2500.12359122 thalamus 15
2590.29981951 thalamus 15
2669.93391253 thalamus 15
2736.62444488 thalamus 15
2805.89870293 thalamus 15
2924.36650468 thalamus 15
52.6067681024 thalamus 16
107.399386788 thalamus 16
236.532051672 thalamus 16
343.642297288 thalamus 16
458.479017577 thalamus 16
568.028052334 thalamus 16
675.411027031 thalamus 16
739.586771761 thalamus 16
790.28684491 thalamus 16
943.895765709 thalamus 16
1001.70704866 thalamus 16
1156.9403871 thalamus 16
1163.76209246 thalamus 16
1164.22707369 thalamus 16
1268.01912518 thalamus 16
1304.17687675 thalamus 16
1378.63174936 thalamus 16
1415.49989932 thalamus 16
1435.17167054 thalamus 16
1487.41623888 thalamus 16
1570.04644183 thalamus 16
1721.73630009 thalamus 16
1830.30496834 thalamus 16
1979.3670819 thalamus 16
2053.58140357 thalamus 16
2217.12943327 thalamus 16
2415.39595862 thalamus 16
2500.34248158 thalamus 16
2557.10067545 thalamus 16
2631.78135148 thalamus 16
2744.27474413 thalamus 16
2861.8825322 thalamus 16
2936.56507041 thalamus 16
123.555468335 thalamus 17
215.989260074 thalamus 17
236.421669534 thalamus 17
318.342666586 thalamus 17
390.344943493 thalamus 17
507.796436402 thalamus 17
581.5261499 thalamus 17
665.450021158 thalamus 17
764.297970705 thalamus 17
846.730859123 thalamus 17
935.57582108 thalamus 17
1042.35055514 thalamus 17
1190.68579341 thalamus 17
1239.10970973 thalamus 17
1306.55802653 thalamus 17
1331.36336799 thalamus 17
1398.02235897 thalamus 17
1449.33671125 thalamus 17
1532.33861983 thalamus 17
1580.17688683 thalamus 17
1691.59581821 thalamus 17
1724.01604631 thalamus 17
1757.28392198 thalamus 17
1847.76165812 thalamus 17
1945.30549072 thalamus 17
2065.79864893 thalamus 17
2154.14272402 thalamus 17
2159.4649541 thalamus 17
2161.72599569 thalamus 17
2172.11909253 thalamus 17
2288.51108334 thalamus 17
2415.19849345 thalamus 17
2500.10593475 thalamus 17
2516.6183492 thalamus 17
2582.74327603 thalamus 17
2660.56241851 thalamus 17
2672.36685584 thalamus 17
2721.74477367 thalamus 17
2865.52275324 thalamus 17
2940.94150121 thalamus 17
51.1557875535 thalamus 18
171.623096111 thalamus 18
233.044100182 thalamus 18
235.533576474 thalamus 18
340.585250362 thalamus 18
478.569835873 thalamus 18
487.550365239 thalamus 18
601.343896599 thalamus 18
624.788081468 thalamus 18
748.615869926 thalamus 18
912.217709853 thalamus 18
980.926912526 thalamus 18
1073.93816209 thalamus 18
1074.14467247 thalamus 18
1150.46632458 thalamus 18
1224.32557522 thalamus 18
1283.54140642 thalamus 18
1412.28298277 thalamus 18
1519.44574215 thalamus 18
1551.82639973 thalamus 18
1568.08895965 thalamus 18
1654.12682403 thalamus 18
1799.07710703 thalamus 18
1879.42105751 thalamus 18
1986.04935567 thalamus 18
2071.28849046 thalamus 18
2179.13204832 thalamus 18
2204.02174768 thalamus 18
2219.87008196 thalamus 18
2266.22284745 thalamus 18
2411.12159993 thalamus 18
2552.84608842 thalamus 18
2600.95157917 thalamus 18
2631.65527373 thalamus 18
2663.54713223 thalamus 18
2677.47986469 thalamus 18
2808.89792216 thalamus 18
2906.2102184 thalamus 18
2945.6253547 thalamus 18
2950.70673825 thalamus 18
174.092561544 thalamus 19
262.817888611 thalamus 19
411.062699675 thalamus 19
476.407363421 thalamus 19
493.189997347 thalamus 19
507.463747009 thalamus 19
563.977262475 thalamus 19
605.302712531 thalamus 19
730.332320941 thalamus 19
781.088792489 thalamus 19
832.093821279 thalamus 19
881.051849562 thalamus 19
938.150235763 thalamus 19
1085.44726268 thalamus 19
1168.04029446 thalamus 19
1208.8648501 thalamus 19
1241.46046465 thalamus 19
1329.41306535 thalamus 19
1393.5080572 thalamus 19
1437.20843219 thalamus 19
1458.17456664 thalamus 19
1527.15659495 thalamus 19
1551.51247347 thalamus 19
1606.09810762 thalamus 19
1649.1980658 thalamus 19
1735.37140161 thalamus 19
1813.12086989 thalamus 19
1961.94703323 thalamus 19
2004.10978377 thalamus 19
2157.4480108 thalamus 19
2164.91884752 thalamus 19
2211.87009774 thalamus 19
2230.19237972 thalamus 19
2269.80484122 thalamus 19
2376.77006533 thalamus 19
2389.55351097 thalamus 19
2485.88116523 thalamus 19
2555.5271677 thalamus 19
2715.11571533 thalamus 19
2831.01183462 thalamus 19
2958.12436462 thalamus 19
2970.44733099 thalamus 19
55.8722182827 thalamus 20
258.147294937 thalamus 20
384.696200953 thalamus 20
461.01681183 thalamus 20
489.447083472 thalamus 20
542.741638655 thalamus 20
617.610013636 thalamus 20
785.302515833 thalamus 20
920.598843646 thalamus 20
984.307505557 thalamus 20
1056.78212295 thalamus 20
1126.87461603 thalamus 20
1127.50192211 thalamus 20
1152.6047539 thalamus 20
1238.72534389 thalamus 20
1339.15846164 thalamus 20
1377.91147797 thalamus 20
1423.63915524 thalamus 20
1444.03521243 thalamus 20
1454.12833685 thalamus 20
1533.94727975 thalamus 20
1638.48687823 thalamus 20
1797.47498055 thalamus 20
1891.24124465 thalamus 20
2048.84164586 thalamus 20
2116.14461826 thalamus 20
2245.25758801 thalamus 20
2310.91339561 thalamus 20
2414.01392463 thalamus 20
2558.0216709 thalamus 20
2673.251393 thalamus 20
2696.24205717 thalamus 20
2760.61067436 thalamus 20
2777.29482528 thalamus 20
2867.22246448 thalamus 20
2950.51124045 thalamus 20
32.9856495062 thalamus 21
136.650171329 thalamus 21
220.363722073 thalamus 21
300.379829376 thalamus 21
344.13206563 thalamus 21
465.387925821 thalamus 21
533.156978402 thalamus 21
664.876474953 thalamus 21
744.079906742 thalamus 21
771.838719599 thalamus 21
788.944720133 thalamus 21
813.551865285 thalamus 21
850.737162582 thalamus 21
875.47627633 thalamus 21
984.770023687 thalamus 21
991.059953502 thalamus 21
1045.6285747 thalamus 21
1053.13030124 thalamus 21
1148.49137449 thalamus 21
1284.75269984 thalamus 21
1406.52908932 thalamus 21
1476.79361238 thalamus 21
1525.63319557 thalamus 21
1537.77828026 thalamus 21
1561.73300606 thalamus 21
1652.25518627 thalamus 21
1709.9783472 thalamus 21
1786.06273959 thalamus 21
1856.22212332 thalamus 21
2003.19716431 thalamus 21
2076.76375715 thalamus 21
2088.26687154 thalamus 21
2123.83395728 thalamus 21
2159.41922047 thalamus 21
2292.65402278 thalamus 21
2294.29479763 thalamus 21
2381.1439062 thalamus 21
2384.4598486 thalamus 21
2495.74465923 thalamus 21
2561.23861363 thalamus 21
2601.87683547 thalamus 21
2656.55607013 thalamus 21
2681.08574409 thalamus 21
2700.40430192 thalamus 21
2726.49994591 thalamus 21
2747.78263455 thalamus 21
2829.62708604 thalamus 21
2848.33377551 thalamus 21
2877.15490148 thalamus 21
79.1791322265 thalamus 22
151.99262624 thalamus 22
224.507175393 thalamus 22
284.989313528 thalamus 22
343.154390108 thalamus 22
408.767937041 thalamus 22
600.071141764 thalamus 22
639.010909552 thalamus 22
669.941978765 thalamus 22
756.697109792 thalamus 22
824.748227733 thalamus 22
911.210961173 thalamus 22
1023.30685809 thalamus 22
1107.76410811 thalamus 22
1236.81753958 thalamus 22
1321.91355076 thalamus 22
1406.07384028 thalamus 22
1586.91677548 thalamus 22
1719.18462345 thalamus 22
1805.98753849 thalamus 22
1865.71322797 thalamus 22
1882.8835901 thalamus 22
1965.15174383 thalamus 22
2074.44641236 thalamus 22
2103.10680034 thalamus 22
2206.66361503 thalamus 22
2315.77016564 thalamus 22
2337.06438972 thalamus 22
2475.06384582 thalamus 22
2567.33449342 thalamus 22
2678.65019241 thalamus 22
2762.15096811 thalamus 22
2885.01508435 thalamus 22
2906.16812158 thalamus 22
2990.92882638 thalamus 22
29.8516484899 thalamus 23
74.1523972979 thalamus 23
171.128041416 thalamus 23
269.398250374 thalamus 23
318.890340109 thalamus 23
381.486140659 thalamus 23
452.191591912 thalamus 23
598.628730708 thalamus 23
650.282552232 thalamus 23
658.199254353 thalamus 23
701.075909374 thalamus 23
812.774698649 thalamus 23
859.626229349 thalamus 23
961.374417706 thalamus 23
1034.33786606 thalamus 23
1038.90874848 thalamus 23
1184.93678542 thalamus 23
1273.18477496 thalamus 23
1320.09994451 thalamus 23
1422.3899702 thalamus 23
1443.27254381 thalamus 23
1473.56275572 thalamus 23
1589.9030424 thalamus 23
1655.92909577 thalamus 23
1687.51480395 thalamus 23
1809.10298704 thalamus 23
1851.19959903 thalamus 23
1946.32559581 thalamus 23
2013.27230463 thalamus 23
2130.94466174 thalamus 23
2152.0812738 thalamus 23
2215.34725377 thalamus 23
2215.64199489 thalamus 23
2281.95794894 thalamus 23
2315.56577499 thalamus 23
2404.12418107 thalamus 23
2414.19919782 thalamus 23
2551.45800063 thalamus 23
2640.22219779 thalamus 23
2694.692587 thalamus 23
2815.30912166 thalamus 23
2896.48599711 thalamus 23
2979.00848874 thalamus 23
119.221324834 thalamus 24
146.107005312 thalamus 24
190.9251428 thalamus 24
292.77388625 thalamus 24
389.853292831 thalamus 24
485.196336259 thalamus 24
492.323748833 thalamus 24
540.555486615 thalamus 24
546.562036598 thalamus 24
691.190762019 thalamus 24
771.772565664 thalamus 24
842.403283916 thalamus 24
855.240069511 thalamus 24
859.069041246 thalamus 24
888.721481729 thalamus 24
953.127017875 thalamus 24
1018.59234363 thalamus 24
1044.04889831 thalamus 24
1071.16909356 thalamus 24
1133.26501482 thalamus 24
1133.82219889 thalamus 24
1200.54396243 thalamus 24
1208.18202761 thalamus 24
1213.79219668 thalamus 24
1312.50993131 thalamus 24
1365.15911567 thalamus 24
1511.70817137 thalamus 24
1612.64386883 thalamus 24
1648.46799471 thalamus 24
1755.76709206 thalamus 24
1844.09022371 thalamus 24
1952.39086058 thalamus 24
1960.88379056 thalamus 24
2004.01775427 thalamus 24
2055.74657783 thalamus 24
2217.5137365 thalamus 24
2290.85937113 thalamus 24
2325.60644882 thalamus 24
2377.23876124 thalamus 24
2391.69935408 thalamus 24
2476.9980955 thalamus 24
2535.72672403 thalamus 24
2609.73230329 thalamus 24
2766.28802869 thalamus 24
2927.68577713 thalamus 24
2974.09634054 thalamus 24
70.5004771979 thalamus 25
163.680104131 thalamus 25
172.693049619 thalamus 25
240.437468201 thalamus 25
299.97109676 thalamus 25
364.53336092 thalamus 25
485.989397981 thalamus 25
598.128034396 thalamus 25
657.265236162 thalamus 25
695.560741961 thalamus 25
745.280005093 thalamus 25
783.052882565 thalamus 25
829.551204206 thalamus 25
853.207513844 thalamus 25
961.35972207 thalamus 25
1018.45423077 thalamus 25
1054.73175032 thalamus 25
1117.40530972 thalamus 25
1157.36301875 thalamus 25
1197.25799629 thalamus 25
1300.26738174 thalamus 25
1377.97648803 thalamus 25
1504.65518807 thalamus 25
