% Model:              example_comsol.mph
% Version:            COMSOL 6.0.0.318
% Date:               Sep 14 2023, 09:38
% Dimension:          3
% Nodes:              12760
% Expressions:        1
% Description:        Electric potential
% Length unit:        µm
% x                       y                        z                        V (mV)
-16.930883008297013       -49.999999999999986      -42.995368096770996      -0.08790461141470143
-15.972062485770758       -52.53906249999998       -41.810218860930654      -0.08639253667098519
-15.040525337070127       -52.325439453125         43.018466840027855       -0.1759003485591098
-14.999999999999998       -49.999999999999986      44.999999999999986       -0.17574896482254435
-12.823963535156647       -52.00195312500001       44.997451376007255       -0.16333810918233288
-14.330121787013313       -49.999999999999986      42.50000337648292        -0.18917694163426474
-11.497457438795312       -50.00000000000001       43.50296396607095        -0.1718244865233631
-12.499997036630827       -49.99999999999998       40.66987849116011        -0.19939006616838692
-12.990847560741301       -52.88696289062499       42.17643896806669        -0.1753875993283901
23.46516975603458         -99.99999999999996       -148.15325108927064      0
17.270526585263752        -85.61330342063872       -149.0024459915598       0
12.730741014099035        -99.99999999999997       -126.76116360700279      0
-11.335904199710804       -13.800514897200081      -134.62492495202792      -0.007254997432132291
2.7214373314385636E-15    -55.55555555555554       -150                     0
11.291069698418992        -78.36308850206565       -133.60443447982163      -0.002411382438741568
22.06036273535881         -65.82700672996          -148.36893339235272      0
9.23222462731915          -61.18023534289523       -126.18417990111426      -0.006327044411533784
35.595193112135185        -84.09290983304066       -145.7154152013774       0
21.290733839248244        -89.18154425103282       -129.22325584306935      -0.0014910536797093634
-4.927875266968796        -49.999999999999986      -69.54040684196978       -0.035841007029498766
2.8120495924909833E-31    -49.999999999999986      -75                      -0.030981343028215202
-8.055385289802587        -54.68749999999998       -69.2259015821966        -0.035290680019685265
-4.018688189216685        -54.39141830159398       -79.93298344897462       -0.027480065909107117
10.858033385793734        -51.35498046874998       -58.33614165077973       -0.04928209453296992
12.49999676785359         -49.99999999999998       -59.330121703678664      -0.04845978957219737
9.999999999999998         -49.999999999999986      -59.99999999999999       -0.04684577894687326
11.04809370457469         -49.999999999999986      -56.48348998666499       -0.05228749390249953
13.139798389421882        -52.392578124999986      -61.14503145382798       -0.04554096497320584
11.44154180993072         -49.999999999999986      -62.04887911664119       -0.044718488541565
31.29039798007749         -99.99999999999997       -124.84207720631709      0
46.352549156242084        -99.99999999999996       -142.65847744427305      0
45.419708605259025        -89.12534791856515       -129.6648792479608       -0.0010204277358145512
-7.645957918290068        28.48197955063912        -74.60924424970231       -0.05255950892621745
-16.799256531836246       34.64990980034096        -73.09435669035987       -0.05691268925991902
-14.004382985806519       27.007922711776974       -85.40821415477443       -0.04478152821312898
6.376721945824768E-16     -39.586022761396194      -75                      -0.03351115368547458
-2.886377535776872        -35.307651053810446      -81.62351066849111       -0.03278852472818365
1.2755555742215025E-15    -29.168596609086073      -75                      -0.038074451329521086
-1.8169040088670965       -45.29774092166245       -88.42222423343684       -0.02597287978447693
-2.641527672644667        -24.16365748687691       -81.10474231035074       -0.03742352967883303
1.9139452137860625E-15    -18.742902604757127      -75                      -0.042672194681822755
-2.3966778095124615       -13.015529993933958      -80.58597395221037       -0.041814878027337625
4.0821559971578446E-15    -33.33333333333333       -150                     0
-6.822745222882597        -29.855295897863208      -130.70648070808468      -0.008233816690460465
5.442874662877124E-15     -11.111111111111107      -149.99999999999997      0
4.1253690237584095        -40.181900143555225      -130.1499264988574       -0.007557101707403295
21.506497814593793        -42.4902641584431        -148.45022920747166      0
-5.283055345289335        -19.158718364667738      -87.2094846207015        -0.035591580203849144
34.63016758786302         -72.37099806588385       -129.88056309036668      -0.0031026956158831482
6.8035933285964066E-15    11.111111111111104       -150                     0
14.24243070736744         -28.540746980624025      -129.71218796796407      -0.008601024642396085
-1.1458685045571726       -8.16804307343068        -135.32039499233105      -0.0073326786559696515
57.83495387424663         -81.60073087293836       -138.40201627997968      0
68.09857496093198         -99.99999999999997       -133.65097862825516      0
46.67819577888806         -65.79359690541419       -142.55225722108995      0
2.552590690130205E-15     -8.313030468745469       -74.99999999999999       -0.046587774123362416
-4.793355619024924        -7.288157383110781       -86.17194790442076       -0.03970690069323212
-4.886924149349884        3.0818083435063346       -82.42009961291323       -0.04477321568458934
-8.191153734788536        13.067890791505606       -86.72595280069599       -0.042725242973899145
-5.924209815708595        23.423947419429982       -81.67362722763413       -0.04707841648927036
4.467072711489499E-15     22.952833659462463       -75                      -0.05113808371318944
3.8299185835621574E-15    12.547317091404569       -75                      -0.050791753942787086
3.1913365272598926E-15    2.11848068327661         -74.99999999999999       -0.04932373409060885
-12.49999703343414        -49.99999999999999       -40.66987849907903       -0.09529493437387637
-12.731512050080417       -52.52685546874999       -40.02910972919901       -0.09226788191302447
-15.480198486378471       -49.999999999999986      -39.84671481992543       -0.09843669159618608
-11.351959843848057       -49.999999999999986      -42.37060736431303       -0.08612356967967806
-127.14101016121616       -12.202359647669503      -25.200748093665215      -0.023496734017521097
-144.70594217495488       -10.941769055838257      -39.49924428718365       0
-124.27536491747644       -20.654758429948217      -39.578212077884096      -0.01909654842091618
-119.97313972783475       -34.493505073113106      -48.24004040754618       -0.01633064830631636
-115.93764259766606       -22.40522778732095       -59.68031885100831       -0.01650531296103678
-29.402572644086227       3.4319429076762504       -68.99629498682688       -0.06902479271909163
-24.899312940355713       15.855766778623918       -70.74619576414152       -0.06585287613864835
-30.796708900557938       10.262402343151427       -68.38539844801883       -0.07139014097198863
-24.631332720744652       24.7017243665745         -70.83994246468566       -0.06451218336346418
-25.586495500736355       17.70482183285688        -83.81313201904463       -0.0477634232914205
-26.005168122531906       30.10193736136388        -78.83801121094172       -0.05295069525403145
-34.00315224440589        16.115573292616908       -76.27380476049514       -0.05781690876318404
8.164311994315688E-15     33.33333333333332        -150                     0
-4.066170929546289        24.17691258063391        -129.32522626755403      -0.011256795202352567
-5.591041824342471        37.37025413934774        -74.7913113357324        -0.052160329765498295
5.092683749104742E-15     33.169837256757916       -75                      -0.05121946841547117
-6.886842441963435        33.82618625563675        -82.6730337187835        -0.046431361757342283
-10.655026241408587       43.39793679790658        -74.23927812010899       -0.05459881026495065
-17.7587954971751         44.25341381277087        -72.86717493144296       -0.05761847795179221
-13.20573877216894        42.25592716327575        -80.53876105216395       -0.04929822124781657
-24.785915383757317       41.76009114828078        -70.78600425641514       -0.06098683662452564
-22.568899510747134       39.87778208446207        -79.85162744432039       -0.050694935122846604
-29.388214573346342       40.621950436004795       -126.17105147641233      -0.010891737722590993
-14.965813288306908       42.43823076161958        -149.2515475049406       0
-17.19435828662908        32.42651677037523        -128.78183398195318      -0.010854114859759241
-33.3678532971973         48.35543849550735        -146.24153434074984      0
-30.159533495869347       31.77614182835098        -68.66878868388122       -0.0670822415196599
-33.828474726933266       35.99997443620097        -74.9377603886815        -0.057073836526584085
-35.1933862964704         5.740220659675594        -79.57159725751261       -0.05233338831760536
-111.64233757453322       3.47741314557462         -68.39061758823993       -0.017833211150574943
-123.56064490389974       -5.793625799981393       -54.36819770738767       -0.014716738499392307
-138.35003348209415       -0.06091272129736721     -57.95919457259075       0
-121.80457077977584       8.357386607434567        -61.20333388169076       -0.013449605457979878
-130.2312996452085        -0.7861418732213137      -32.97108619328443       -0.018071731890639806
-148.64057437863818       -0.06221325182564984     -20.148936656521776      0
-129.90964421455402       10.291323987384004       -74.98989491956895       0
-144.79089838684695       10.603704102442013       -39.186678148699336      0
-138.2732762747614        21.603300498864193       -58.14207657319703       0
-118.96393443860676       17.092419722813624       -91.36510440472814       0
-99.0460404593417         17.935303536059223       -84.66260309334315       -0.016663778707130386
-114.74597305306516       18.346089715947517       -74.68558029213719       -0.011797949542798282
-96.66548085428023        38.44455376706261        -114.69866961395313      0
-86.1384625489734         30.89862263673561        -96.22571985040814       -0.015593336241505234
-73.23088463860506        43.861941737411996       -107.78883660747317      -0.012277156614532657
-66.4621187110609         58.32181257580181        -134.4722528123808       0
-44.46557412842733        62.10273618643265        -143.25785394675341      0
-58.12920356699539        53.80057114178162        -117.67562820668701      -0.009622578560576687
-41.582070860063595       48.817384101634374       -123.56026897087152      -0.010062441938291701
-113.47799670590031       38.59883177370559        -98.09558738096061       0
-86.76628592442775        57.93924240066107        -122.35853720472652      0
-148.76864110223548       -44.07317073625129       19.180495942343512       0
-130.25552543918428       -34.48135661338919       -12.010437494599739      -0.018840356456813038
-130.0066554049559        -3.749960865390786       -10.823284109446327      -0.02610038592376592
-129.52360488910918       -42.543286209131075      8.990925368446831        -0.01989036131933307
-137.56738758838634       -24.932357787650275      -1.634295941959716       -0.014274798130504106
-129.87363818279226       -71.57092882886198       16.70029388340732        -0.009575581372137593
-145.8588284728039        -79.40650855616751       35.00288783145138        0
-132.27545405856353       -84.48226783363556       26.533000784478073       -0.004280939495322043
-142.65847744427302       -99.99999999999996       46.35254915624209        0
-124.3401973773131        -99.99999999999999       28.12183871522384        0
-149.99999999999997       -11.111111111111107      -3.741976330728022E-15   0
-150                      11.111111111111104       -2.381257665008743E-15   0
-122.4090886391347        -80.42693075591664       42.15276292928248        -0.008099436410290732
-148.60905991939381       -22.37605475864992       20.380071390307215       0
-137.26891908013047       -52.46351612404229       27.07185317935921        -0.008677893022854903
-145.82381317309458       -55.0714771137737        35.14847808452604        0
-125.7691970580255        -60.85386151183329       34.963210416374906       -0.014938958401051918
-141.1011266239776        -63.47561457925226       50.89668029885887        0
-133.65097862825516       -99.99999999999999       68.09857496093201        0
-138.40901522028378       -80.34229686977584       57.81820220096139        0
-119.04898022024389       -99.99999999999999       49.34231544219005        0
-123.6593173480667        -74.25248448637065       54.688976089923145       -0.00794070195266271
-145.11855053627895       -33.52386946887706       37.95531965679456        0
-31.77146351714888        -3.1548902477538157      -67.93801664737114       -0.06908629378852914
-49.69270139288966        -49.999999999999986      -56.17489919124925       -0.042989535850092006
-50.495322147344005       -53.69206166539235       -73.72775654130972       -0.028822902209539567
-43.02148190785434        -59.64676054401816       -65.71653240078592       -0.03243837651463978
-36.97592054529053        -49.999999999999986      -50.35960669282837       -0.05925715039777076
-36.76338727845979        -60.937499999999986      -52.276442527820926      -0.04631613448056104
-36.792514302342745       -27.688759993007253      -65.35526674501378       -0.05607019356152009
-51.56289221458444        -37.00786515243671       -76.21922229336512       -0.035718290633216083
-44.087349516315165       -36.42156799544923       -60.6737637914961        -0.05182246733389995
-59.0828965495165         -43.412537021935805      -63.946390097248354      -0.0393230214680286
-55.93101447534293        -23.73098399345184       -72.50212870220538       -0.044819207458213904
-41.19876183857138        -25.568579667808834      -76.86411904721841       -0.04347767614445463
-38.82071336428428        -11.277601866050418      -64.17127249703          -0.07075236873132353
-45.807950242553034       -2.2901977694006237      -69.1244224412599        -0.06378184454850774
-10.000000500000017       -49.999999999999986      -39.99999999999999       -0.09819640867256754
-16.5351632136162         -49.99999999999999       41.79335719097907        -0.19862201315676284
-14.411375137089088       -50.00000000000001       39.52613150048299        -0.21128187746230867
-10.000000500000006       -50.00000000000001       40                       -0.20449570756150595
-11.743209448144306       -52.886962890625014      39.76911829145982        -0.1884541665584337
-9.595312815832415        -53.005981445312514      42.52844622862131        -0.17081793422004515
-11.834845561819327       -50.00000000000001       37.68536202326917        -0.22363588782954652
14.330121675505074        -49.99999999999998       -57.499996747955265      -0.052002236512773574
13.14875144065134         -54.589843749999986      -57.83359896554196       -0.049247107764220054
14.999999999999998        -49.999999999999986      -54.999999999999986      -0.05682078542950307
14.811976254523564        -51.867675781249986      -56.129557381818735      -0.05372350596385177
12.50986723108789         -49.999999999999986      -54.557137836616256      -0.05599380096946164
15.07348327039942         -50.50850438924724       -129.59337228963014      -0.006447988557642806
29.995484295079155        -57.13978328433703       -133.29223869999592      -0.003906759639262889
37.46604947907467         -48.81292788286852       -145.2456372371698       0
25.791350698337247        -41.267058638834186      -131.72105049167956      -0.006032563788444748
6.779787863179962         -43.8217009520178        -74.69293458239727       -0.032434837860182954
5.1834806272781355        -47.96288228758777       -80.93199520108739       -0.02882174020770327
51.45046255073534         -99.99999999999997       -116.90411411174456      0
9.510801340510213         -49.999999999999986      -74.39447476616958       -0.03167592273577578
6.908836019243035         -55.17801340007839       -80.52365820561717       -0.0268720471551626
7.731219638207237         -59.05556809144846       -73.16823330431657       -0.030375555867922625
4.183944398273143         -49.999999999999986      -68.32235810148939       -0.03699337112256186
14.77234008909447         -49.999999999999986      -61.34595829406684       -0.04647092811772276
14.83426240351863         -49.94813105587553       -78.67004089045506       -0.02977793577005957
7.5071046791332305        -40.09714694238452       -83.98943047125316       -0.030075491971022578
88.16778784387097         -99.99999999999997       -121.35254915624212      0
67.4981884639718          -99.99999999999999       -109.85105986930277      0
78.3747847073923          -79.34816870429046       -127.89602465311384      0
