node_id node_type_id x y ei location
70 tON_001 56.4045225796 39.9918096637 e LGN
71 tON_001 199.464124486 77.746763792 e LGN
72 tON_001 142.230434405 68.7910144462 e LGN
73 tON_001 48.5778043191 4.73437382879 e LGN
74 tON_001 112.84477526 106.773226203 e LGN
75 tON_001 37.1215826035 19.084923033 e LGN
76 tON_001 60.9761043374 33.2917989657 e LGN
77 tON_001 7.70292224461 110.942380207 e LGN
78 tON_001 113.215618459 113.448524913 e LGN
79 tON_001 175.031520713 19.5874330701 e LGN
80 tON_001 96.2569837183 116.831297016 e LGN
81 tON_001 175.763449061 86.1514077795 e LGN
82 tON_001 155.009670154 51.6777551708 e LGN
83 tON_001 98.4405133183 5.39379897708 e LGN
84 tON_001 22.5155187545 8.54620388478 e LGN
85 tON_001 58.4312682943 6.05492904551 e LGN
86 tON_001 73.4277331361 6.16094458856 e LGN
87 tON_001 96.5658048178 63.7570901815 e LGN
88 tON_001 221.112605027 71.794381209 e LGN
89 tON_001 116.769607228 68.5706446482 e LGN
90 tON_001 73.826633135 53.8850345238 e LGN
91 tON_001 21.0323216556 92.6885955901 e LGN
92 tON_001 58.7638927052 10.1189659227 e LGN
93 tON_001 168.144574014 5.76373342002 e LGN
94 tON_001 100.938714926 37.6715374409 e LGN
95 tON_001 182.332490322 68.9674714461 e LGN
96 tON_001 174.724844182 84.1412074217 e LGN
97 tON_001 15.822930884 20.3235305583 e LGN
98 tON_001 183.309060464 66.8670022737 e LGN
99 tON_001 206.351556048 113.906369762 e LGN
100 tON_001 79.2892909495 1.49350955781 e LGN
101 tON_001 127.274949442 20.5434506809 e LGN
102 tON_001 28.3686739209 38.0489815287 e LGN
103 tON_001 184.200226071 112.355552459 e LGN
104 tON_001 195.422127576 50.3348741104 e LGN
105 tON_001 115.678629944 105.814703424 e LGN
106 tON_001 134.983807532 42.8387088459 e LGN
107 tON_001 235.780941838 100.825189866 e LGN
108 tON_001 199.602962562 58.8135609462 e LGN
109 tON_001 216.043605067 23.9180417029 e LGN
110 tON_001 149.544811412 96.0444788924 e LGN
111 tON_001 44.3374958275 46.6913089355 e LGN
112 tON_001 114.264610193 84.401635847 e LGN
113 tON_001 166.273533507 80.4210949491 e LGN
114 tON_001 163.070808238 62.6649867357 e LGN
115 tON_001 139.295096152 91.153521485 e LGN
116 tON_001 171.856196942 8.64396217864 e LGN
117 tON_001 165.041956546 100.590552925 e LGN
118 tON_001 215.071383335 28.6902767497 e LGN
119 tON_001 93.6400622928 21.376012937 e LGN
120 tON_001 92.7994239167 13.068551877 e LGN
121 tON_001 212.824536145 25.5249955897 e LGN
122 tON_001 40.1812417686 75.9368986604 e LGN
123 tON_001 199.264790368 105.430169594 e LGN
124 tON_001 217.13599964 36.2788084909 e LGN
125 tON_001 7.31492426843 13.871559169 e LGN
126 tON_001 142.685077969 77.5630320192 e LGN
127 tON_001 200.312189196 114.86521936 e LGN
128 tON_001 54.976599622 83.6161186832 e LGN
129 tON_001 37.5950737803 11.1395835898 e LGN
130 tON_001 176.691894512 97.9641533818 e LGN
131 tON_001 150.024028783 115.811512354 e LGN
132 tON_001 89.8650458566 55.0408609726 e LGN
133 tON_001 130.431885957 45.0218313983 e LGN
134 tON_001 118.922446455 115.523738571 e LGN
135 tON_001 71.0226828143 14.021682867 e LGN
136 tON_001 91.7024340778 34.8710890762 e LGN
137 tON_001 71.0327274944 40.4335811225 e LGN
138 tON_001 57.0809917529 79.9434772611 e LGN
139 tON_001 236.313947761 64.963164786 e LGN
140 tON_001 194.58720997 0.614812211376 e LGN
141 tON_001 109.975418967 45.9381409301 e LGN
142 tON_001 106.234286449 56.6266970508 e LGN
143 tON_001 121.87515382 6.35945513249 e LGN
144 tON_001 216.565927257 77.4160262509 e LGN
145 tON_001 99.181295894 104.904940567 e LGN
146 tON_001 181.499069035 107.013514941 e LGN
147 tON_001 238.60139138 26.0036582293 e LGN
148 tON_001 159.961578786 14.8002726757 e LGN
149 tON_001 215.376717585 106.239289775 e LGN
150 tON_001 143.738711103 16.3602389111 e LGN
151 tON_001 44.3527111037 51.482302027 e LGN
152 tON_001 36.4749210366 62.1984761026 e LGN
153 tON_001 154.44201064 44.9986591669 e LGN
154 tON_001 57.8197341532 68.2405043904 e LGN
155 tON_001 115.476677415 84.6910536789 e LGN
156 tON_001 146.521114533 95.147366798 e LGN
157 tON_001 82.9808320579 2.56775786676 e LGN
158 tON_001 88.9086065925 63.6078807196 e LGN
159 tON_001 72.4253991486 19.9973457374 e LGN
160 tON_001 126.897775446 46.6493360088 e LGN
161 tON_001 33.121205192 42.1158832876 e LGN
162 tON_001 14.3579913534 10.5509502741 e LGN
163 tON_001 66.1783531021 94.0429805015 e LGN
164 tON_001 93.2668861739 75.457283368 e LGN
165 tON_001 215.347773736 21.2317635958 e LGN
166 tON_001 2.31529436569 5.19517036713 e LGN
167 tON_001 141.325239679 14.0944490545 e LGN
168 tON_001 227.765101247 13.3229941479 e LGN
169 tON_001 110.470283575 77.8647758286 e LGN
170 tON_001 202.471368802 14.4628289984 e LGN
171 tON_001 181.970823388 61.8903508701 e LGN
172 tON_001 63.2062863969 113.61283655 e LGN
173 tON_001 102.048546263 74.5939444168 e LGN
174 tON_001 164.926817719 53.6582663077 e LGN
175 tON_001 118.502886598 64.3337818541 e LGN
176 tON_001 188.227111551 100.311591011 e LGN
177 tON_001 213.52459523 31.7517055452 e LGN
178 tON_001 184.77163573 40.3693280482 e LGN
179 tON_001 11.9620474156 116.654662677 e LGN
180 tON_001 98.0036810478 39.5174502276 e LGN
181 tON_001 208.722659484 7.52593344406 e LGN
182 tON_001 215.122352168 60.765163964 e LGN
183 tON_001 135.593498721 34.7974917157 e LGN
184 tON_001 111.869275654 12.3301489682 e LGN
185 tON_001 236.934057469 65.1270097917 e LGN
186 tON_001 102.689629267 25.1105295556 e LGN
187 tON_001 220.495416269 39.0822466148 e LGN
188 tON_001 225.358857467 55.9193116186 e LGN
189 tON_001 68.1931188691 89.2993181603 e LGN
190 tON_001 32.2071050333 24.326586536 e LGN
191 tON_001 32.0121543105 20.1243099355 e LGN
192 tON_001 39.1610487734 83.8475404517 e LGN
193 tON_001 12.5979325936 86.4725728829 e LGN
194 tON_001 153.381725268 58.6451052501 e LGN
195 tON_001 210.466501037 15.9390007173 e LGN
196 tON_001 157.216070642 90.8431434198 e LGN
197 tON_001 204.735446723 79.3607714314 e LGN
198 tON_001 175.640570863 60.6183540772 e LGN
199 tON_001 118.689640138 0.145302896821 e LGN
200 tON_001 128.456139568 57.4314415198 e LGN
201 tON_001 57.1624636637 99.4945106501 e LGN
202 tON_001 65.701981044 1.21092725249 e LGN
203 tON_001 104.36761841 36.7697500196 e LGN
204 tON_001 106.687808248 82.3369938671 e LGN
205 tON_001 13.6401262227 1.73719095248 e LGN
206 tON_001 192.698341851 57.1943989001 e LGN
207 tON_001 149.641382334 100.177656965 e LGN
208 tON_001 4.86641165867 106.141705016 e LGN
209 tON_001 24.0325651182 44.3223496267 e LGN
210 tON_001 72.0016840473 87.4545880003 e LGN
211 tON_001 165.414231756 26.0432840573 e LGN
212 tON_001 109.369848713 92.1200548422 e LGN
213 tON_001 208.97572559 110.057790955 e LGN
214 tON_001 211.853293465 85.6321117894 e LGN
215 tON_001 163.658559084 92.3271704133 e LGN
216 tON_001 22.7297503505 72.6722578105 e LGN
217 tON_001 35.7317513921 51.0404768123 e LGN
218 tON_001 200.16230267 39.1385728655 e LGN
219 tON_001 14.0360350423 72.2177163091 e LGN
220 tON_001 220.494055741 72.961711558 e LGN
221 tON_001 197.471060186 27.5543890718 e LGN
222 tON_001 52.7098686992 79.8209959164 e LGN
223 tON_001 76.9646346874 102.78632799 e LGN
224 tON_001 124.531345171 9.90061262062 e LGN
225 tON_001 123.151770615 56.3411291389 e LGN
226 tON_001 17.0683139025 80.9259827584 e LGN
227 tON_001 223.47262569 35.0188595775 e LGN
228 tON_001 82.192747362 25.0819725003 e LGN
229 tON_001 78.7441349663 82.32836005 e LGN
230 tON_001 68.5499369672 31.7207581937 e LGN
231 tON_001 202.993352134 68.3684759284 e LGN
232 tON_001 102.3171439 15.8039975733 e LGN
233 tON_001 144.790896069 70.8551234974 e LGN
234 tON_001 26.104587775 90.6483549176 e LGN
235 tON_001 68.2856805896 78.7824522542 e LGN
236 tON_001 166.449592704 61.2059252536 e LGN
237 tON_001 42.5736028531 56.9407439203 e LGN
238 tON_001 88.9174871214 94.0505954683 e LGN
239 tON_001 239.279414292 15.6205417018 e LGN
240 tON_001 41.6108929822 49.4007244791 e LGN
241 tON_001 104.96777757 73.626611098 e LGN
242 tON_001 158.15736724 29.2429712634 e LGN
243 tON_001 186.871582665 36.7710176997 e LGN
244 tON_001 10.9027115038 59.9426892695 e LGN
245 tON_001 237.37095117 94.5657700131 e LGN
246 tON_001 46.0410084283 118.114947701 e LGN
247 tON_001 238.881650976 88.8231580715 e LGN
248 tON_001 40.5832203216 32.3950636145 e LGN
249 tON_001 2.51695233665 36.5666971831 e LGN
250 tON_001 218.822827834 66.8602155611 e LGN
251 tON_001 62.3908120457 54.9115831977 e LGN
252 tON_001 229.701854493 58.4372797667 e LGN
253 tON_001 94.238786733 38.0591451536 e LGN
254 tON_001 35.8901554686 1.07095473278 e LGN
255 tON_001 54.8207317059 24.6332389559 e LGN
256 tON_001 49.5514847511 110.548937174 e LGN
257 tON_001 116.923764149 104.583587443 e LGN
258 tON_001 111.782092095 65.4300951809 e LGN
259 tON_001 125.277226552 100.656168772 e LGN
260 tON_001 74.9288112741 33.4919615133 e LGN
261 tON_001 107.072322156 67.2320970574 e LGN
262 tON_001 119.676307763 35.3604264971 e LGN
263 tON_001 218.352842815 9.52797499876 e LGN
264 tON_001 54.9069087685 33.7314675505 e LGN
265 tON_001 116.432461701 17.9340679104 e LGN
266 tON_001 184.928988198 114.761618434 e LGN
267 tON_001 79.4172325785 82.1115742701 e LGN
268 tON_001 222.111733645 84.9356467955 e LGN
269 tON_001 148.904150713 7.31881435192 e LGN
270 tON_001 173.331792669 91.8311796886 e LGN
271 tON_001 237.972338026 38.8528398072 e LGN
272 tON_001 156.446339729 64.7661912298 e LGN
273 tON_001 147.707756781 83.8609020176 e LGN
274 tON_001 102.320359542 109.607620403 e LGN
275 tON_001 127.608268242 80.0977318166 e LGN
276 tON_001 118.449575029 59.2207546661 e LGN
277 tON_001 76.498414294 59.9550363324 e LGN
278 tON_001 71.666642243 97.4280771638 e LGN
279 tON_001 114.43590802 39.4368109831 e LGN
280 tON_001 35.7108668757 37.7501564803 e LGN
281 tON_001 70.3870048003 75.4811789622 e LGN
282 tON_001 34.5689904701 94.2289798242 e LGN
283 tON_001 209.664534726 38.0687707597 e LGN
284 tON_001 0.741112436725 31.1355058859 e LGN
285 tON_001 1.53335150594 36.8272479418 e LGN
286 tON_001 236.96415239 66.5164079064 e LGN
287 tON_001 108.825188541 37.2531784223 e LGN
288 tON_001 58.6315065477 50.7339076189 e LGN
289 tON_001 125.671475873 80.795132225 e LGN
290 tON_001 7.06596497999 14.5123105803 e LGN
291 tON_001 56.054243262 37.6373996491 e LGN
292 tON_001 16.470053076 10.2256568803 e LGN
293 tON_001 11.0370266525 106.668534697 e LGN
294 tON_001 200.842326648 71.2146253738 e LGN
295 tON_001 43.5310278348 53.4621235239 e LGN
296 tON_001 32.1701904142 113.730675426 e LGN
297 tON_001 235.310033194 38.7425589575 e LGN
298 tON_001 17.5986555495 33.5490637949 e LGN
299 tON_001 83.4310401169 41.4089358916 e LGN
300 tON_001 64.0891499894 49.4467760647 e LGN
301 tON_001 7.42816032503 105.651065151 e LGN
302 tON_001 147.554336586 57.128078048 e LGN
303 tON_001 27.0472071714 4.40678838919 e LGN
304 tON_001 66.9140926103 93.7559833921 e LGN
305 tON_001 11.1562796073 55.0977250887 e LGN
306 tON_001 72.5769176744 72.8796121435 e LGN
307 tON_001 227.243901003 52.6376429058 e LGN
308 tON_001 189.535032748 85.4271900041 e LGN
309 tON_001 164.947047068 39.453930884 e LGN
310 tON_001 85.8890156913 52.3260593596 e LGN
311 tON_001 237.379467047 22.0414483764 e LGN
312 tON_001 146.399372927 85.1979671368 e LGN
313 tON_001 176.87238238 38.6641151172 e LGN
314 tON_001 113.101568714 67.4332574985 e LGN
315 tON_001 139.703995772 71.8466318317 e LGN
316 tON_001 119.143729588 50.6020036667 e LGN
317 tON_001 29.4142052772 114.652177683 e LGN
318 tON_001 138.272256928 13.7614412573 e LGN
319 tON_001 195.713888874 89.752825708 e LGN
320 tON_001 51.7422775782 80.1797241929 e LGN
321 tON_001 189.679043072 70.6095820113 e LGN
322 tON_001 139.267901474 36.2644056464 e LGN
323 tON_001 144.952869137 59.9628684086 e LGN
324 tON_001 163.75849849 46.423920172 e LGN
325 tON_001 157.476429605 58.8248664924 e LGN
326 tON_001 163.02676671 51.1031378389 e LGN
327 tON_001 210.972188154 23.171904687 e LGN
328 tON_001 159.464040214 77.0247570379 e LGN
329 tON_001 164.092928896 8.44544619804 e LGN
330 tON_001 119.626808948 90.573960396 e LGN
331 tON_001 46.0720594239 108.586569126 e LGN
332 tON_001 217.209500327 71.1484537006 e LGN
333 tON_001 35.8500391458 24.2926583659 e LGN
334 tON_001 61.7790189309 59.2272542355 e LGN
335 tON_001 139.606727612 63.2517886537 e LGN
336 tON_001 197.498359651 11.5783737512 e LGN
337 tON_001 214.58951754 73.074803765 e LGN
338 tON_001 183.529926738 85.2049462755 e LGN
339 tON_001 111.177494982 25.2026422941 e LGN
340 tON_001 175.142327412 46.4242589104 e LGN
341 tON_001 48.9860379963 26.5602448755 e LGN
342 tON_001 219.895289314 31.4234511618 e LGN
343 tON_001 86.893759937 100.310444123 e LGN
344 tON_001 40.0991883694 29.954371875 e LGN
345 tON_001 69.8185676259 30.5553324223 e LGN
346 tON_001 125.421177373 30.6389126823 e LGN
347 tON_001 223.109577262 27.3092433741 e LGN
348 tON_001 129.838695219 31.0475848677 e LGN
349 tON_001 102.94729819 3.7353963066 e LGN
350 tON_001 1.25485666806 56.1061779263 e LGN
351 tON_001 144.675902946 119.911281772 e LGN
352 tON_001 132.421113395 71.7954725513 e LGN
353 tON_001 239.92897408 119.52844106 e LGN
354 tON_001 198.429528538 66.9904401877 e LGN
355 tON_001 34.4605993725 89.387051831 e LGN
356 tON_001 200.007197065 78.0209993764 e LGN
357 tON_001 101.471545311 45.5824732345 e LGN
358 tON_001 151.38392493 9.92567014302 e LGN
359 tON_001 59.9333636747 45.2434892918 e LGN
360 tON_001 66.7627531771 41.2914446707 e LGN
361 tON_001 157.538113532 104.068390684 e LGN
362 tON_001 133.331634334 21.1799633753 e LGN
363 tON_001 200.676081893 76.9732183206 e LGN
364 tON_001 71.5096220211 56.5346870718 e LGN
365 tON_001 129.130318431 67.4382500798 e LGN
366 tON_001 34.8889691274 81.721875231 e LGN
367 tON_001 42.2731508264 114.883281762 e LGN
368 tON_001 46.8264001631 93.1588217271 e LGN
369 tON_001 239.456064066 71.6089391251 e LGN
370 tON_001 169.289304333 18.3512099691 e LGN
371 tON_001 15.2415052779 84.1247729595 e LGN
372 tON_001 151.710463792 111.166676006 e LGN
373 tON_001 170.282287114 112.233592084 e LGN
374 tON_001 111.101224826 27.9200398314 e LGN
375 tON_001 117.801177029 47.4659468386 e LGN
376 tON_001 192.372414681 16.2267941492 e LGN
377 tON_001 225.691100813 8.47372631617 e LGN
378 tON_001 206.300855759 75.6961054993 e LGN
379 tON_001 43.7923342303 96.3733383914 e LGN
380 tON_001 161.750219598 118.248452199 e LGN
381 tON_001 128.171897409 115.922842678 e LGN
382 tON_001 88.4937003678 80.5450970391 e LGN
383 tON_001 71.3278106665 20.6107968204 e LGN
384 tON_001 99.8832424445 28.8170218503 e LGN
385 tON_001 119.383138397 15.8533148708 e LGN
386 tON_001 145.12419553 36.0845021269 e LGN
387 tON_001 182.326745845 40.6469957396 e LGN
388 tON_001 168.617374544 90.3163548891 e LGN
389 tON_001 8.84443969131 33.8615673278 e LGN
390 tON_001 25.0090385943 2.12814781833 e LGN
391 tON_001 123.064728843 43.2530516966 e LGN
392 tON_001 23.4132066359 24.3486878699 e LGN
393 tON_001 34.9205831922 98.6992926199 e LGN
394 tON_001 72.6630482394 46.2449034492 e LGN
395 tON_001 31.1244522742 113.204272204 e LGN
396 tON_001 105.002009341 20.5252399224 e LGN
397 tON_001 119.666555828 114.701391483 e LGN
398 tON_001 187.681251421 119.407894068 e LGN
399 tON_001 52.5681100436 39.0252136031 e LGN
400 tON_001 238.47012626 75.1230179982 e LGN
401 tON_001 117.204738209 108.414791503 e LGN
402 tON_001 47.3763499057 58.8679208395 e LGN
403 tON_001 195.601164099 100.073644983 e LGN
404 tON_001 170.243215494 42.5825336864 e LGN
405 tON_001 187.83213599 67.5477187609 e LGN
406 tON_001 17.3764117294 8.81823165031 e LGN
407 tON_001 208.524098637 76.1940559369 e LGN
408 tON_001 36.4495238912 98.2015768746 e LGN
409 tON_001 178.944030954 67.0746556833 e LGN
410 tON_001 182.659505638 35.1981937842 e LGN
411 tON_001 113.08467851 34.7512017626 e LGN
412 tON_001 79.5545281602 14.9448484369 e LGN
413 tON_001 100.741569933 14.4682851455 e LGN
414 tON_001 1.76389043755 35.8365005602 e LGN
415 tON_001 227.378909488 37.8106716477 e LGN
416 tON_001 159.717211297 112.532048102 e LGN
417 tON_001 115.047736679 73.8122207625 e LGN
418 tON_001 121.701145652 23.1878138446 e LGN
419 tON_001 116.359987806 3.8689061714 e LGN
420 tON_001 109.645372502 83.8027765641 e LGN
421 tON_001 163.845923258 50.8759077392 e LGN
422 tON_001 116.438986049 59.0797835914 e LGN
423 tON_001 194.754528525 101.26938173 e LGN
424 tON_001 33.274123252 95.1108827874 e LGN
425 tON_001 50.2602601423 28.2558536808 e LGN
426 tON_001 127.177075763 66.5064923787 e LGN
427 tON_001 79.4048235086 5.00805846269 e LGN
428 tON_001 179.213901107 99.9919444762 e LGN
429 tON_001 153.453565598 26.2830779828 e LGN
430 tON_001 199.478984466 56.8504193181 e LGN
431 tON_001 111.205305766 28.5163900402 e LGN
432 tON_001 112.765039388 9.58562261278 e LGN
433 tON_001 139.579344845 110.602043132 e LGN
434 tON_001 102.692018094 22.320867293 e LGN
435 tON_001 202.681848528 100.052248537 e LGN
436 tON_001 95.9169335624 22.6457346968 e LGN
437 tON_001 164.816096563 77.5739529818 e LGN
438 tON_001 33.2628538203 70.6870924336 e LGN
439 tON_001 6.57405070562 87.8812579054 e LGN
440 tON_001 73.5752769231 31.6620125468 e LGN
441 tON_001 108.604547845 63.7277517148 e LGN
442 tON_001 69.0580983964 64.6404848662 e LGN
443 tON_001 22.5693063765 44.5861514042 e LGN
444 tON_001 14.7778854539 48.4268750857 e LGN
445 tON_001 171.040036153 50.0279911157 e LGN
446 tON_001 154.096595118 88.5792954624 e LGN
447 tON_001 97.7211268165 15.6173981978 e LGN
448 tON_001 232.442659628 48.9012302531 e LGN
449 tON_001 19.5456989609 109.318735627 e LGN
450 tON_001 40.0168682387 36.1949456743 e LGN
451 tON_001 186.162001279 8.53710179942 e LGN
452 tON_001 209.977635812 64.0330125416 e LGN
453 tON_001 71.9127665586 107.069126446 e LGN
454 tON_001 117.886705327 51.6666495149 e LGN
455 tON_001 81.5060768048 73.7586483929 e LGN
456 tON_001 45.808474209 34.91743194 e LGN
457 tON_001 29.0055323688 107.200943862 e LGN
458 tON_001 179.177266487 108.314726125 e LGN
459 tON_001 163.780480758 100.664795499 e LGN
460 tON_001 69.9447861362 67.4549743843 e LGN
461 tON_001 236.208328936 74.4288703312 e LGN
462 tON_001 210.658433084 37.9087648193 e LGN
463 tON_001 114.486038502 24.0376115168 e LGN
464 tON_001 191.263019453 101.805785617 e LGN
465 tON_001 216.8600244 31.0284611509 e LGN
466 tON_001 191.316425451 106.672377094 e LGN
467 tON_001 163.383355586 97.2613732207 e LGN
468 tON_001 44.0054350107 90.3793343084 e LGN
469 tON_001 74.6093091472 101.167565032 e LGN
470 tON_001 230.88766102 17.7036731527 e LGN
471 tON_001 37.2280002456 112.922908624 e LGN
472 tON_001 1.69520616136 14.6361558234 e LGN
473 tON_001 153.965553649 37.940334338 e LGN
474 tON_001 134.705120616 22.6093359334 e LGN
475 tON_001 138.193973016 56.8526720641 e LGN
476 tON_001 106.352477766 47.9988887946 e LGN
477 tON_001 49.4125999845 103.606827093 e LGN
478 tON_001 112.49229793 89.2841439784 e LGN
479 tON_001 22.3144634953 45.9566211412 e LGN
480 tON_001 219.723536487 34.6381956584 e LGN
481 tON_001 167.233500271 90.1341896395 e LGN
482 tON_001 189.30708038 62.6450714585 e LGN
483 tON_001 121.552330416 107.168678345 e LGN
484 tON_001 32.3197650589 40.1758352018 e LGN
485 tON_001 227.626940805 37.2404980067 e LGN
486 tON_001 234.189914129 60.8504049943 e LGN
487 tON_001 225.201569262 2.44235282717 e LGN
488 tON_001 190.367599744 53.2628882201 e LGN
489 tON_001 118.896456766 1.34271896202 e LGN
490 tON_001 225.050079227 82.5572229459 e LGN
491 tON_001 188.50875215 66.3328695336 e LGN
492 tON_001 22.827937412 75.5358807358 e LGN
493 tON_001 62.3916141796 57.8470785338 e LGN
494 tON_001 35.8795499027 26.2194457646 e LGN
495 tON_001 231.152848128 4.69518988419 e LGN
496 tON_001 27.8828098903 76.8218430509 e LGN
497 tON_001 151.439660505 35.2550506512 e LGN
498 tON_001 234.948375555 48.3896408371 e LGN
499 tON_001 23.9781079927 60.3330077643 e LGN
500 tON_001 128.280912047 46.6679635782 e LGN
501 tON_001 61.6310782837 54.3930405508 e LGN
502 tON_001 234.809583626 56.6698175488 e LGN
503 tON_001 122.055920382 4.18380670863 e LGN
504 tON_001 41.8064582094 42.0482163534 e LGN
505 tON_001 172.3718886 83.9447690946 e LGN
506 tON_001 166.265697826 94.6614913546 e LGN
507 tON_001 219.768890867 49.7252731546 e LGN
508 tON_001 231.60099596 40.9469796083 e LGN
509 tON_001 159.448867414 118.603108465 e LGN
510 tON_001 34.2469173348 60.8423451356 e LGN
511 tON_001 39.7915163186 74.5805997062 e LGN
512 tON_001 13.0633522985 50.5400858148 e LGN
513 tON_001 147.788608696 77.0582436349 e LGN
514 tON_001 131.217224596 62.1538772759 e LGN
515 tON_001 108.236863815 101.506602684 e LGN
516 tON_001 56.3243864574 72.9054965122 e LGN
517 tON_001 58.9338023516 94.1063788124 e LGN
518 tON_001 128.948428387 32.0096091517 e LGN
519 tON_001 28.5370622081 103.785211059 e LGN
520 tON_001 217.446465604 18.4320688777 e LGN
521 tON_001 123.572996663 96.2919301555 e LGN
522 tON_001 137.721017484 70.8972183739 e LGN
523 tON_001 190.658895279 8.5557503543 e LGN
524 tON_001 71.3372606499 10.7502681294 e LGN
525 tON_001 41.2329218448 74.4462510168 e LGN
526 tON_001 38.2429888284 4.533696468 e LGN
527 tON_001 122.643254784 30.2019774596 e LGN
528 tON_001 207.314966436 11.6682840972 e LGN
529 tON_001 106.917914994 114.413230068 e LGN
530 tON_001 168.083100633 22.0131008737 e LGN
531 tON_001 163.368774782 105.784288984 e LGN
532 tON_001 86.9100438123 28.8266567132 e LGN
533 tON_001 48.9247321199 38.6320462815 e LGN
534 tON_001 101.754289311 74.0928343162 e LGN
535 tON_001 209.20063471 88.5724028294 e LGN
536 tON_001 222.117129117 32.1396266326 e LGN
537 tON_001 137.248966515 25.7486656173 e LGN
538 tON_001 200.953940217 58.2940337934 e LGN
539 tON_001 160.303544684 47.213664244 e LGN
540 tON_001 182.820740145 103.658785172 e LGN
541 tON_001 234.235828593 30.3316865239 e LGN
542 tON_001 40.2972120568 2.01514464476 e LGN
543 tON_001 106.214440988 105.441649481 e LGN
544 tON_001 226.319878957 19.2069038109 e LGN
545 tON_001 47.7356919088 81.4052894748 e LGN
546 tON_001 214.077437126 80.7619849673 e LGN
547 tON_001 153.232378145 3.06734197241 e LGN
548 tON_001 91.8588191318 2.28709182873 e LGN
549 tON_001 160.795055057 89.2463041095 e LGN
550 tON_001 116.052058121 116.380447142 e LGN
551 tON_001 46.6175233826 22.4191124613 e LGN
552 tON_001 117.533714348 67.4205790421 e LGN
553 tON_001 5.28715092343 0.0280317507068 e LGN
554 tON_001 124.405527722 44.4759083844 e LGN
