timestamps population node_ids
860.7752350555966 LGN 1
426.96008849103623 LGN 1
901.5443390890912 LGN 3
1223.1270176890848 LGN 3
1322.632992260692 LGN 3
817.5361944709068 LGN 5
1065.3532383982124 LGN 5
1214.1067900799774 LGN 5
1308.833519980666 LGN 5
1379.4621342954724 LGN 5
1822.8591714267693 LGN 5
1874.0586524316973 LGN 5
591.133403321078 LGN 5
70.40397358089315 LGN 6
440.8061387123812 LGN 6
528.072886590743 LGN 6
550.4652277122021 LGN 6
638.7850581474074 LGN 6
953.7632648145864 LGN 6
1178.114313161404 LGN 6
1392.6944472630703 LGN 6
432.4373854128141 LGN 6
532.3057495008294 LGN 5
462.0653145538694 LGN 5
0.7898953019138972 LGN 5
1441.3768717047503 LGN 3
1497.9106412908054 LGN 3
1656.1713581997958 LGN 3
1717.7965388436996 LGN 3
1896.8492574646357 LGN 3
26.88431443375468 LGN 4
493.28973918638496 LGN 4
785.3872215341553 LGN 4
874.9380870380644 LGN 4
1167.6772356053575 LGN 4
1186.1796444852325 LGN 4
1394.1805041737134 LGN 4
1416.5831521806533 LGN 4
1651.6668793290646 LGN 4
1743.301762838589 LGN 4
1840.605653624491 LGN 4
1870.898820002025 LGN 4
1705.6140800023225 LGN 6
1680.185960684843 LGN 98
1962.4318672408367 LGN 13
105.34462306514591 LGN 14
478.60485853438416 LGN 24
716.2323760450657 LGN 24
723.7530645710418 LGN 24
782.0730133953531 LGN 24
1010.8091149198109 LGN 24
1047.5309921653577 LGN 24
1310.801910728473 LGN 24
65.89826555642678 LGN 24
1859.9581525660144 LGN 24
275.8731454958642 LGN 25
351.66156386389315 LGN 25
572.8851117787133 LGN 25
608.6038594799287 LGN 25
948.2061514470672 LGN 25
985.6524077867504 LGN 25
994.378521060928 LGN 25
56.43248823525204 LGN 25
1001.0351858580293 LGN 25
1301.064767257137 LGN 23
850.1598053597678 LGN 23
1669.810824864829 LGN 21
524.4277404410227 LGN 22
554.0520415269912 LGN 22
588.9468537885906 LGN 22
801.6239012374907 LGN 22
987.1579754681225 LGN 22
1323.5982499533004 LGN 22
1055.9688323513458 LGN 23
1370.6929150466594 LGN 22
1749.8504838050858 LGN 22
1897.0715620125488 LGN 22
470.88516235802086 LGN 23
574.9713963686844 LGN 23
580.6413143604274 LGN 23
595.5785253106252 LGN 23
598.6707036654018 LGN 23
1435.4091723179095 LGN 22
1154.473585451026 LGN 25
1219.8045926141033 LGN 25
1784.5188440708068 LGN 25
1656.679182703753 LGN 27
1904.8082645022323 LGN 27
86.57040920490908 LGN 28
296.32658672763495 LGN 28
514.5563637404521 LGN 28
522.9857066713774 LGN 28
716.0888635967891 LGN 28
1504.8657040522448 LGN 27
717.9817810072922 LGN 28
961.93425623856 LGN 28
962.42088535149 LGN 28
1261.6233793233819 LGN 28
1744.790842625628 LGN 28
48.356199052832025 LGN 29
474.1744411312267 LGN 29
554.1509757954666 LGN 29
721.6941243878317 LGN 28
1350.401713637024 LGN 27
959.5253241041572 LGN 27
518.2903029460429 LGN 27
1821.7993740262539 LGN 25
251.01945693653198 LGN 26
518.7605772352991 LGN 26
535.9335970196114 LGN 26
549.8649640634025 LGN 26
551.8253085072677 LGN 26
582.6244441116263 LGN 26
719.6433429197408 LGN 26
815.8537457566139 LGN 26
860.2416035847863 LGN 26
1023.3000647268036 LGN 26
1104.9422974371714 LGN 26
1408.5514224464387 LGN 26
1436.9783490723908 LGN 26
1458.5534888554607 LGN 26
1691.2834587417194 LGN 26
1779.6812373740665 LGN 26
1483.333005714209 LGN 21
99.79770700342695 LGN 14
1407.3845924570944 LGN 21
1018.3709358390261 LGN 21
558.986994275165 LGN 16
690.9304410798571 LGN 16
719.9390320156407 LGN 16
790.5692736405776 LGN 16
933.2361019147374 LGN 16
957.98878860336 LGN 16
1168.7820338532754 LGN 16
521.1488094572499 LGN 16
1234.6387822814454 LGN 16
1411.1212613010632 LGN 16
1417.5344462534424 LGN 16
1744.8502712857658 LGN 16
121.13576874713037 LGN 17
212.96468805199925 LGN 17
309.2478153402854 LGN 17
546.5001899425392 LGN 17
1251.725943169332 LGN 16
574.9918931656676 LGN 17
370.2629479998166 LGN 16
952.5615370740933 LGN 15
732.9748535280942 LGN 14
961.1909825506527 LGN 14
973.4648980607836 LGN 14
1180.5347581221267 LGN 14
1795.1211671611413 LGN 14
95.71986251793044 LGN 15
133.29862411736872 LGN 15
1108.7914250365995 LGN 15
269.72230601616366 LGN 15
510.39836135913987 LGN 15
516.6076523417123 LGN 15
584.5370935198431 LGN 15
627.0441164387173 LGN 15
762.3220268196987 LGN 15
763.2655804772563 LGN 15
808.4342913903732 LGN 15
449.3908020967275 LGN 15
715.4395425454593 LGN 17
737.0945450693889 LGN 17
853.847811153925 LGN 17
1630.3818854197243 LGN 19
1740.6105688915036 LGN 19
1929.0252729319668 LGN 19
1955.8216893877136 LGN 19
105.5990145541755 LGN 20
584.0497073506996 LGN 20
591.235771825156 LGN 20
1500.8391340143387 LGN 19
671.7621730193481 LGN 20
1239.0774153881698 LGN 20
1371.0399904153576 LGN 20
1439.7040828760812 LGN 20
1878.8795877727225 LGN 20
285.1251727613536 LGN 21
584.2025106327226 LGN 21
986.8183717244146 LGN 21
1058.6355586885788 LGN 20
1413.1830031724505 LGN 19
1391.1666400218407 LGN 19
828.0742647691453 LGN 19
939.0905865284386 LGN 17
1028.6473221656138 LGN 17
1178.7819561223994 LGN 17
1262.5999708933884 LGN 17
1868.5176223969747 LGN 17
1985.256995954808 LGN 17
115.84592550284503 LGN 18
560.8190781368442 LGN 18
700.4093910073093 LGN 18
840.5590858477648 LGN 18
1212.2279233866632 LGN 18
1915.6789885243952 LGN 18
60.397190867431384 LGN 19
358.33259210714266 LGN 19
449.99128428425377 LGN 19
565.3810004260407 LGN 19
598.0020753411102 LGN 19
1037.3594654761903 LGN 21
1535.8580940326574 LGN 99
