node_id node_type_id x y pop_name ei location
78 TW_001 -289.24686598479269 347.54925747936329 TW e TW
79 TW_001 283.94886635806279 -232.15536860052961 TW e TW
80 TW_001 621.76071469150133 402.53629101605748 TW e TW
81 TW_001 -252.10192318825733 -584.14086081531752 TW e TW
82 TW_001 -114.09569618457844 798.88635513273346 TW e TW
83 TW_001 -276.97187792780977 393.37533141019321 TW e TW
84 TW_001 288.86069679437747 -78.599336347634079 TW e TW
85 TW_001 495.17755780399722 -80.841805167068642 TW e TW
86 TW_001 230.82445263565913 150.73343925002743 TW e TW
87 TW_001 -164.55761574768874 -138.25274310921901 TW e TW
88 TW_001 -367.16624870169312 503.99179638890598 TW e TW
89 TW_001 -96.628724294419584 711.41951767284502 TW e TW
90 TW_001 -830.14025889460754 753.78295224529234 TW e TW
91 TW_001 -300.32923322948824 243.90264187189078 TW e TW
92 TW_001 696.50389603463225 -323.83914651572559 TW e TW
93 TW_001 280.32828580423842 -348.10909245755818 TW e TW
94 TW_001 -388.73791182544568 -580.48801516029278 TW e TW
95 TW_001 -546.72723777142198 -660.20534468112908 TW e TW
96 TW_001 -164.99823183600799 -7.5963076756569547 TW e TW
97 TW_001 492.28083032064842 -436.69227087568123 TW e TW
98 TW_001 -137.92148440107331 -583.32235135116707 TW e TW
99 TW_001 217.858881464717 -666.16967325348446 TW e TW
100 TW_001 -137.71154634195958 476.74276411129335 TW e TW
101 TW_001 -398.07880881013944 -358.55330859339028 TW e TW
102 TW_001 98.936696430071876 -528.17953235112179 TW e TW
103 TW_001 -593.25991073122646 -180.62322776488119 TW e TW
104 TW_001 -65.615676360324144 -132.44056734475831 TW e TW
105 TW_001 -239.67883705942262 -314.98009899241742 TW e TW
106 TW_001 724.39385377298572 495.85563980743308 TW e TW
107 TW_001 50.180206686000318 467.44185130518332 TW e TW
108 TW_001 -451.31805594343854 -374.7908660583725 TW e TW
109 TW_001 -49.705249809804329 -58.830952453307539 TW e TW
110 TW_001 173.23797199540317 -724.55501759885806 TW e TW
111 TW_001 -240.83517892708596 -425.4044177656574 TW e TW
112 TW_001 -511.85585093794464 831.78414403815339 TW e TW
113 TW_001 -146.69317603410309 -664.15940233978597 TW e TW
114 TW_001 787.19030485483609 -846.22670345625193 TW e TW
115 TW_001 895.74238999942861 886.54113804219867 TW e TW
116 TW_001 660.55556607799292 666.78981104296315 TW e TW
117 TW_001 664.674167315977 -370.27064059659523 TW e TW
118 TW_001 -478.44026575511157 -95.624319193222604 TW e TW
119 TW_001 172.20798075684499 -489.16969119211774 TW e TW
120 TW_001 -661.85819606679706 103.59202508000467 TW e TW
121 TW_001 -524.99670866640724 153.24843473291284 TW e TW
122 TW_001 -398.66482763492104 -765.31776860901698 TW e TW
123 TW_001 879.09810986141849 791.54136265216096 TW e TW
124 TW_001 739.25182439784862 -127.35004572509747 TW e TW
125 TW_001 -767.47190489808929 -562.33272461160004 TW e TW
126 TW_001 226.63140579844955 430.63547330953401 TW e TW
127 TW_001 -393.60838256015921 491.39303797344257 TW e TW
128 TW_001 -416.80565490015289 777.65336648250661 TW e TW
129 TW_001 562.89604884595326 -118.32318290118337 TW e TW
130 TW_001 -524.74266204937192 28.797708757503095 TW e TW
131 TW_001 645.68280752660394 -345.57030791295762 TW e TW
132 TW_001 769.27262481456376 677.84763045743489 TW e TW
133 TW_001 -460.57282263529561 -175.32081463134065 TW e TW
134 TW_001 289.40913559746417 -769.18662077888519 TW e TW
135 TW_001 -460.88421494543121 -16.642255246556601 TW e TW
136 TW_001 -640.9318614182605 495.26781538297195 TW e TW
137 TW_001 -765.52717525067692 736.61907142624807 TW e TW
138 TW_001 323.00880668518681 -661.65354071574347 TW e TW
139 TW_001 -706.3341762446413 869.82641737718177 TW e TW
140 TW_001 715.41296588353487 -628.18532601638333 TW e TW
141 TW_001 -897.26585963420825 -748.22686718382806 TW e TW
142 TW_001 701.24823892183986 -162.67451430323237 TW e TW
143 TW_001 864.0047739757747 -70.765353358897713 TW e TW
144 TW_001 584.39613844626376 810.67056784510862 TW e TW
145 TW_001 827.20763492887704 -496.12800324321233 TW e TW
146 TW_001 -238.12488012639662 -826.6467798419485 TW e TW
147 TW_001 -301.32654383872267 -709.46108094859721 TW e TW
148 TW_001 410.95881413751721 610.70384364442441 TW e TW
149 TW_001 567.57126747572761 -111.21959980182142 TW e TW
150 TW_001 310.70656906669029 435.44149626815971 TW e TW
151 TW_001 377.21451686091746 120.35512296926387 TW e TW
152 TW_001 386.55367037560842 813.93788771568245 TW e TW
153 TW_001 -379.19690351299482 783.99140589897524 TW e TW
154 TW_001 -670.49972023476789 527.5032278190979 TW e TW
155 TW_001 887.03044686226178 704.69964874513039 TW e TW
156 TW_001 -503.14130396641764 495.66869059940649 TW e TW
157 TW_001 579.78398677580617 -45.14386431737065 TW e TW
158 TW_001 -625.39534373405638 62.933056544118806 TW e TW
159 TW_001 -193.92282686010341 322.55127539023817 TW e TW
160 TW_001 325.86248219279656 -281.65168258293642 TW e TW
161 TW_001 -4.788125847180269 817.48872613351818 TW e TW
162 TW_001 -820.12056778320937 -180.15904760166862 TW e TW
163 TW_001 862.87545068202814 748.26002202197299 TW e TW
164 TW_001 -127.13864081069647 0.21930412814930023 TW e TW
165 TW_001 -306.89506802899081 -426.95994583484116 TW e TW
166 TW_001 890.40365059748933 591.06390031023443 TW e TW
167 TW_001 567.93366208545785 116.41378637604234 TW e TW
168 TW_001 222.12693364031281 -165.97167582760466 TW e TW
169 TW_001 -277.97048089939523 433.60478112932191 TW e TW
170 TW_001 217.44551514388962 667.62684459543709 TW e TW
171 TW_001 -833.66813767948736 84.22457522447246 TW e TW
172 TW_001 -237.117189720921 298.99624506395645 TW e TW
173 TW_001 -582.09603815862454 602.66466764329755 TW e TW
174 TW_001 -478.82893390254793 102.94369990082744 TW e TW
175 TW_001 241.58259596121769 -369.5274126523293 TW e TW
176 TW_001 -44.635817453624639 -416.1360639729395 TW e TW
177 TW_001 141.25808973180494 375.92771150159297 TW e TW
178 TW_001 -511.87035410941883 409.67896458416737 TW e TW
179 TW_001 779.15006374811901 -556.15763706033374 TW e TW
180 TW_001 -892.23170103292739 752.61139715911929 TW e TW
181 TW_001 699.31898579777021 -748.71450822610166 TW e TW
182 TW_001 -814.34150134375284 446.69299123826198 TW e TW
183 TW_001 -151.11896461640833 340.33216476441629 TW e TW
184 TW_001 -407.37913273494098 -197.87605895849805 TW e TW
185 TW_001 418.34371202792124 87.626844834840597 TW e TW
186 TW_001 -791.10455996304302 793.48358379668707 TW e TW
187 TW_001 868.19213425591568 762.52015083830349 TW e TW
188 TW_001 831.55561835921173 -66.514656184927688 TW e TW
189 TW_001 -290.26229971465779 451.34310219702962 TW e TW
190 TW_001 650.7011799316017 -593.20315163365615 TW e TW
191 TW_001 -784.37417571181459 -269.27178575604927 TW e TW
192 TW_001 110.22178113534366 -826.69588062154742 TW e TW
193 TW_001 462.35384531732456 -334.75603342307392 TW e TW
194 TW_001 842.96275553293481 -619.93377315344185 TW e TW
195 TW_001 624.93579199021781 -839.27149948588431 TW e TW
196 TW_001 44.734457646096715 -105.80664635050623 TW e TW
197 TW_001 459.04009191691534 355.04112809817229 TW e TW
198 TW_001 -353.99937332128587 -218.42531293915388 TW e TW
199 TW_001 230.04821228102085 -698.60098134904331 TW e TW
200 TW_001 822.99646083868458 -783.83527784103217 TW e TW
201 TW_001 -437.16173661874245 867.9373815371307 TW e TW
202 TW_001 -693.93149281924855 212.68630471297411 TW e TW
203 TW_001 -139.86833407032185 -848.86677122473623 TW e TW
204 TW_001 508.26921270678105 813.23153989971547 TW e TW
205 TW_001 798.86515859310191 -13.966985638044548 TW e TW
206 TW_001 -809.38757694187223 541.01397792250748 TW e TW
207 TW_001 -110.92419599506145 -759.64595201392262 TW e TW
208 TW_001 46.504779117905692 -300.08407416054797 TW e TW
209 TW_001 251.78925265755291 885.1722426506833 TW e TW
210 TW_001 -497.67197713988713 761.54631302117866 TW e TW
211 TW_001 543.83177139104043 -446.59592345186644 TW e TW
212 TW_001 -455.76716087179489 411.3413109204991 TW e TW
213 TW_001 825.95010951170138 862.82643077259411 TW e TW
214 TW_001 -639.14807277268642 -600.32900329321808 TW e TW
215 TW_001 555.27651520240977 416.31737211166364 TW e TW
216 TW_001 -125.30203970438991 -138.16486175240411 TW e TW
217 TW_001 860.14537037142838 239.71620117560565 TW e TW
218 TW_001 739.70599370983382 360.4158505547183 TW e TW
219 TW_001 822.51769388515675 176.64464668159664 TW e TW
220 TW_001 -445.22193174118809 -608.24359193088139 TW e TW
221 TW_001 637.79338387401185 -611.97848641603309 TW e TW
222 TW_001 51.846851310935271 158.48676623770638 TW e TW
223 TW_001 144.02476745957338 646.40767950947736 TW e TW
224 TW_001 658.68879703128437 565.80437366610067 TW e TW
225 TW_001 769.62800601607228 387.13141702891022 TW e TW
226 TW_001 -893.14739141379926 -687.96086391886377 TW e TW
227 TW_001 -207.52427536548623 567.24222976641579 TW e TW
228 TW_001 658.32331139632254 399.37521228380501 TW e TW
229 TW_001 443.90540901300812 536.71992832641854 TW e TW
230 TW_001 -368.99201226129088 344.05455123831234 TW e TW
231 TW_001 816.79503460752471 -597.15609406510509 TW e TW
232 TW_001 704.74873369399495 394.10415820469626 TW e TW
233 TW_001 729.12956804184205 -343.8789097421988 TW e TW
234 TW_001 86.862004794236711 549.27783591310686 TW e TW
235 TW_001 -181.32057930893063 136.33807491280086 TW e TW
236 TW_001 -806.22118851270216 80.036019575100894 TW e TW
237 TW_001 672.50341252714531 297.6507072653576 TW e TW
238 TW_001 259.0037113396495 -678.11788964185439 TW e TW
239 TW_001 -68.563264538034005 432.20462716168112 TW e TW
240 TW_001 -700.48313433666112 262.94222857905544 TW e TW
241 TW_001 -473.9766770238096 42.190035465841277 TW e TW
242 TW_001 -818.24966065033288 756.95750383340931 TW e TW
243 TW_001 -432.79045135162266 711.18844806599236 TW e TW
244 TW_001 382.51568800904886 -305.49424478121443 TW e TW
245 TW_001 330.32987413641803 -685.88719734243261 TW e TW
246 TW_001 596.46111067139748 -459.76910150538077 TW e TW
247 TW_001 -763.88963888139733 -232.09778616986435 TW e TW
248 TW_001 -32.861157469804844 207.87556241017936 TW e TW
249 TW_001 446.92810296154033 -852.13772336047532 TW e TW
250 TW_001 253.40786262161637 -745.7673444226964 TW e TW
251 TW_001 810.56859795107255 350.75983843200197 TW e TW
252 TW_001 430.50971303355999 -789.71949100846962 TW e TW
253 TW_001 -455.62149399864182 556.08216419526275 TW e TW
254 TW_001 -217.19455418038299 557.66347596768139 TW e TW
255 TW_001 -41.576077975167713 129.48200750496937 TW e TW
256 TW_001 73.859058637127205 218.31896967064196 TW e TW
257 TW_001 835.82336799736117 363.64841954140024 TW e TW
258 TW_001 -532.63207380227686 49.493004102001038 TW e TW
259 TW_001 -263.12056372444624 -613.75865561488069 TW e TW
260 TW_001 673.51779520105731 -141.05892149648815 TW e TW
261 TW_001 -807.61471456567926 371.3459702380822 TW e TW
262 TW_001 -190.53451186579517 722.07380487509181 TW e TW
263 TW_001 -88.245691129681262 -740.85138607275337 TW e TW
264 TW_001 -566.22203413590216 567.1333996939054 TW e TW
265 TW_001 -191.26711942105149 -171.86129114821134 TW e TW
266 TW_001 688.87035448477786 -0.18481234492733201 TW e TW
267 TW_001 694.43335566969336 167.12889218666672 TW e TW
268 TW_001 410.41608507624994 -309.94394909510902 TW e TW
269 TW_001 377.9765583587988 -319.66427359260581 TW e TW
270 TW_001 -138.08937409875216 217.96641916029515 TW e TW
271 TW_001 -305.52429930019559 -545.38904844551598 TW e TW
272 TW_001 817.76362444308961 881.74363485362039 TW e TW
273 TW_001 -888.65918128722092 -316.31035946158676 TW e TW
274 TW_001 -817.72495603354514 -718.08244032876007 TW e TW
275 TW_001 -523.38155816056371 -339.66052209931337 TW e TW
276 TW_001 526.93690636833298 478.96195824825725 TW e TW
277 TW_001 649.53965882890986 -299.35610616833742 TW e TW
278 TW_001 598.63543041071875 -535.04075212068824 TW e TW
279 TW_001 -787.25588459970629 498.58347432788349 TW e TW
280 TW_001 -24.566419211393264 294.68238081926518 TW e TW
281 TW_001 -725.9622902265121 62.795062923086853 TW e TW
282 TW_001 -616.30800015116972 699.47678621091427 TW e TW
283 TW_001 -156.84846309614758 552.96624631610939 TW e TW
284 TW_001 621.99950655438454 582.46591126871533 TW e TW
285 TW_001 -591.06277761777221 -660.34748312046213 TW e TW
286 TW_001 -669.60131328804107 282.0539720179728 TW e TW
287 TW_001 -28.723887767149915 -616.79951134247312 TW e TW
288 TW_001 -43.14971246125949 -811.33677044695617 TW e TW
289 TW_001 817.91362846516188 -545.96507988606913 TW e TW
290 TW_001 200.45750124092984 295.13056402924013 TW e TW
291 TW_001 -734.06439323087852 -810.43495971021287 TW e TW
292 TW_001 -795.33155227156067 762.56349691281559 TW e TW
293 TW_001 -287.11072123475873 679.65318720188986 TW e TW
294 TW_001 465.91174084821887 -538.95801400299058 TW e TW
295 TW_001 288.5061661909134 -686.23816797020299 TW e TW
296 TW_001 196.45224160967149 -424.24590568092617 TW e TW
297 TW_001 -245.19696673444849 63.542846733189371 TW e TW
298 TW_001 467.4691705939635 278.87923688809417 TW e TW
299 TW_001 243.73008477544707 53.16567454573304 TW e TW
300 TW_001 -186.70826553598414 -106.46067067819958 TW e TW
301 TW_001 -696.44276140330294 872.0361303795338 TW e TW
302 TW_001 -288.18343354849054 332.07465362726032 TW e TW
303 TW_001 467.24900629008073 57.332882562094298 TW e TW
304 TW_001 537.61605212645338 -641.93790417891876 TW e TW
305 TW_001 -483.5916109220218 125.51727812741804 TW e TW
306 TW_001 432.62201581352258 685.98326206161778 TW e TW
307 TW_001 611.51057787710795 628.19268916716101 TW e TW
308 TW_001 858.01915122389073 -171.34875908468334 TW e TW
309 TW_001 -263.82781958344748 597.07422556833171 TW e TW
310 TW_001 50.040700657973723 -226.51029496544777 TW e TW
311 TW_001 -491.02155125144287 89.364894580048542 TW e TW
312 TW_001 554.29822638149255 871.90012161615789 TW e TW
313 TW_001 -287.01873233070188 -139.39238514810611 TW e TW
314 TW_001 -821.54958107010407 601.00920968434821 TW e TW
315 TW_001 -520.02053439796441 -539.53861655478363 TW e TW
316 TW_001 -297.62582224212235 -789.28027529791734 TW e TW
317 TW_001 -823.11800227575668 -132.47441928792415 TW e TW
318 TW_001 677.43405644440429 498.14764462278384 TW e TW
319 TW_001 -49.624060876302956 -152.86180570654631 TW e TW
320 TW_001 -278.50849198131573 286.79168549448468 TW e TW
321 TW_001 -351.15820998705669 831.76106220031249 TW e TW
322 TW_001 767.97488256593692 265.86644210797175 TW e TW
323 TW_001 -603.52732197003718 357.02678281048748 TW e TW
324 TW_001 626.6565858569794 599.34321525015969 TW e TW
325 TW_001 287.27976731066434 -144.42406089615821 TW e TW
326 TW_001 414.96161819601127 254.09239748999028 TW e TW
327 TW_001 -333.49490606556589 -69.687591995927178 TW e TW
328 TW_001 -124.67902353470804 710.70145295244026 TW e TW
329 TW_001 638.05834316422226 -112.49840442686619 TW e TW
330 TW_001 202.49902801595323 -452.06946579989301 TW e TW
331 TW_001 729.06043351590961 806.71380053585563 TW e TW
332 TW_001 -550.73399373845098 -740.47418202508447 TW e TW
333 TW_001 152.06558800229007 -417.34517905371098 TW e TW
334 TW_001 -831.21888951269273 21.651979071041993 TW e TW
335 TW_001 -458.25432787461136 -323.83330266402902 TW e TW
336 TW_001 -158.78184788962196 575.8489922374074 TW e TW
337 TW_001 240.28269049046099 789.55792461124781 TW e TW
338 TW_001 -347.70912588289485 -455.2185342732181 TW e TW
339 TW_001 745.26634320373512 429.78907930664172 TW e TW
340 TW_001 617.53735894154477 -693.06781131010359 TW e TW
341 TW_001 617.43735582804084 9.1456859938025215 TW e TW
342 TW_001 -413.91038936138489 539.10703787027376 TW e TW
343 TW_001 710.66854679775008 -485.77281077044853 TW e TW
344 TW_001 631.55394412725991 -739.32868157579514 TW e TW
345 TW_001 439.72176733114503 338.16266075427922 TW e TW
346 TW_001 -674.13644992622437 236.00446962400764 TW e TW
347 TW_001 -299.84705089569496 814.02303632582789 TW e TW
348 TW_001 718.29316259693235 -339.31327193429576 TW e TW
349 TW_001 673.00034738848728 -65.456295246453038 TW e TW
350 TW_001 232.48681753890764 253.91304217133739 TW e TW
351 TW_001 441.30239253164154 467.40442210732522 TW e TW
352 TW_001 50.236615906138859 759.86078537176763 TW e TW
353 TW_001 406.94125227035147 550.60057294627745 TW e TW
354 TW_001 620.97041043817785 -629.71257095139447 TW e TW
355 TW_001 212.4097765386926 -21.783118891264252 TW e TW
356 TW_001 -889.76498969720626 423.53430606256416 TW e TW
357 TW_001 -192.38177685858199 108.4594967096685 TW e TW
358 TW_001 -619.34348560572914 204.17083367440455 TW e TW
359 TW_001 -92.327362595513549 206.68309036008051 TW e TW
360 TW_001 -846.03115173338347 -8.7314956788004494 TW e TW
361 TW_001 -580.37604296746304 -812.09881201967278 TW e TW
362 TW_001 -650.18424555889135 291.31014395932641 TW e TW
363 TW_001 -152.42734518437845 836.12141567157516 TW e TW
364 TW_001 -333.00642289979669 69.14806298561669 TW e TW
365 TW_001 136.38822515037617 463.96834730401491 TW e TW
366 TW_001 -729.64116415175965 -191.81967154547667 TW e TW
367 TW_001 -716.896356670459 -123.16322372224904 TW e TW
368 TW_001 893.77365549439094 409.09572366996099 TW e TW
369 TW_001 -490.36933302354441 874.85824446999663 TW e TW
370 TW_001 -509.39476917708066 -49.545466126652713 TW e TW
371 TW_001 769.5073321244264 868.41839011519869 TW e TW
372 TW_001 -311.68819506794159 850.41945644488226 TW e TW
373 TW_001 -219.7449176210157 -159.89032818931824 TW e TW
374 TW_001 31.111979928228138 22.290838632117094 TW e TW
375 TW_001 177.21395525186909 86.317007013656593 TW e TW
376 TW_001 481.03770341510403 134.17135124192282 TW e TW
377 TW_001 -856.6530122564568 81.747092030175452 TW e TW
378 TW_001 -890.21763155350777 -878.99568729208454 TW e TW
379 TW_001 120.04883941896043 -772.25990501154877 TW e TW
380 TW_001 870.76186629207837 -546.36697776751816 TW e TW
381 TW_001 -712.69595805179722 604.35939453039123 TW e TW
382 TW_001 846.85066389208828 433.59567891323786 TW e TW
383 TW_001 -532.36788231014361 -34.231983889247509 TW e TW
384 TW_001 417.4359035380121 -771.64290126624383 TW e TW
385 TW_001 -272.4424129211497 464.65742126178856 TW e TW
386 TW_001 744.24142278267425 367.0741665696516 TW e TW
387 TW_001 -856.4560273846497 400.26106134832611 TW e TW
388 TW_001 -807.01100995598836 -168.48608646490231 TW e TW
389 TW_001 414.30258364692412 690.24632701374685 TW e TW
390 TW_001 432.09685618713161 -830.46195160670572 TW e TW
391 TW_001 745.53305533808918 -878.73114078153333 TW e TW
392 TW_001 -214.69240941325452 136.53093616236839 TW e TW
393 TW_001 30.526840394256926 -139.20153012760687 TW e TW
394 TW_001 -673.12287404962115 236.14457750236281 TW e TW
395 TW_001 -352.86502959341203 -5.207077930980808 TW e TW
396 TW_001 625.44012374038925 -777.02785087383495 TW e TW
397 TW_001 -625.52970408218664 -699.81323498496897 TW e TW
398 TW_001 -347.666872720877 388.54103718396215 TW e TW
399 TW_001 -273.41220770216069 -628.45646182887401 TW e TW
400 TW_001 706.20323266021046 229.10162673622162 TW e TW
401 TW_001 860.38541538929144 25.826505991883518 TW e TW
402 TW_001 462.12081896237117 -653.34484682254651 TW e TW
403 TW_001 -617.77347155827522 85.382667791728522 TW e TW
404 TW_001 34.439228344976925 -509.63032579923237 TW e TW
405 TW_001 664.79285141568505 59.399774973287592 TW e TW
406 TW_001 353.14450381217432 336.0670393354489 TW e TW
407 TW_001 -390.15664051120552 817.46518073469724 TW e TW
408 TW_001 264.34569978532608 132.15399240696766 TW e TW
409 TW_001 -686.01282500377613 721.5952369849789 TW e TW
410 TW_001 -325.3452174911742 -640.56239047157305 TW e TW
411 TW_001 -327.87663005518471 -12.069882824832568 TW e TW
412 TW_001 298.01668403193764 -489.81504173748453 TW e TW
413 TW_001 766.67816009203534 774.99708091784521 TW e TW
414 TW_001 371.45903332906255 -473.9695309409214 TW e TW
415 TW_001 702.88846686004683 -5.3778432426507594 TW e TW
416 TW_001 -346.96433264884092 -424.79430379330506 TW e TW
417 TW_001 -401.19194011573785 826.23067133798611 TW e TW
418 TW_001 -371.99046649815403 153.02685431142712 TW e TW
419 TW_001 -596.58508523682622 257.98184862531247 TW e TW
420 TW_001 -542.28296880011862 770.08904152328762 TW e TW
421 TW_001 74.647631386329039 -710.2653967947565 TW e TW
422 TW_001 32.617159715103796 195.50804212209763 TW e TW
423 TW_001 383.12806305263388 -295.23721438981119 TW e TW
424 TW_001 -484.18041709112691 -221.71407706759277 TW e TW
425 TW_001 -841.46585853227634 -715.87395041592254 TW e TW
426 TW_001 -399.77871663799868 527.462542456709 TW e TW
427 TW_001 840.97349851503839 -880.11035831655568 TW e TW
428 TW_001 -564.95275485743844 566.18732146673506 TW e TW
429 TW_001 417.47343545070686 -892.19438751392056 TW e TW
430 TW_001 67.748579863867306 -71.013966672932895 TW e TW
431 TW_001 298.34666695421214 -648.65096709693762 TW e TW
432 TW_001 -602.06332843458097 -350.83985795950048 TW e TW
433 TW_001 193.06917882678442 -630.33228247987347 TW e TW
434 TW_001 186.51060369141251 604.94461612100326 TW e TW
435 TW_001 -704.75130101304114 310.24764990330789 TW e TW
436 TW_001 821.10056817768577 823.05883026430729 TW e TW
437 TW_001 -217.133092494343 831.86823566862813 TW e TW
438 TW_001 40.627044067875119 277.75378268222653 TW e TW
439 TW_001 756.14216930794703 -240.35571883495922 TW e TW
440 TW_001 415.9557310368798 681.56709229586966 TW e TW
441 TW_001 652.21636691273159 -517.71631912872897 TW e TW
442 TW_001 181.32545199479165 -851.80347354286107 TW e TW
443 TW_001 773.02201326854879 -518.05224263025684 TW e TW
444 TW_001 -453.97925733045446 -147.20476897866868 TW e TW
445 TW_001 -355.14161253379098 -632.44496088903168 TW e TW
446 TW_001 -210.87555729161426 -783.24475590789882 TW e TW
447 TW_001 -36.171591968833503 392.23642450837912 TW e TW
448 TW_001 -691.65426790929189 551.58635513145612 TW e TW
449 TW_001 -582.56844975878414 -82.965988587591738 TW e TW
450 TW_001 -708.0870193738017 449.25918226394487 TW e TW
451 TW_001 -248.24453036824633 692.35754220725551 TW e TW
452 TW_001 -538.82510183831073 484.82318482953218 TW e TW
453 TW_001 -285.65824045580496 -847.76149395582138 TW e TW
454 TW_001 -738.78356310776837 822.40845294065548 TW e TW
455 TW_001 -797.55568289760379 -804.78716992878594 TW e TW
456 TW_001 591.93611043326212 831.5487427593946 TW e TW
457 TW_001 287.71699609120913 862.97275019149879 TW e TW
458 TW_001 474.28503047217004 -772.23201248348869 TW e TW
459 TW_001 -132.86445600347329 -651.34243186866786 TW e TW
460 TW_001 -116.31602290472833 287.68335718294719 TW e TW
461 TW_001 -486.67924604488576 319.6609085479547 TW e TW
462 TW_001 875.63527578529363 269.74156735897117 TW e TW
463 TW_001 -715.07516840409619 39.894282065313867 TW e TW
464 TW_001 202.43174883861334 438.61682372766882 TW e TW
