timestamps population node_ids
1282.3208301871891 inputs 7
1285.1895826646141 inputs 7
1318.121191144298 inputs 7
1340.2757578281232 inputs 7
1729.553000763909 inputs 7
1761.7794311638352 inputs 7
2101.7041000887634 inputs 7
2225.194693170268 inputs 7
2409.5358019350906 inputs 7
2679.73155046467 inputs 7
2734.9893948848903 inputs 7
2772.3934413803554 inputs 7
2796.5569761731454 inputs 7
2979.0692734672143 inputs 7
3184.248173991311 inputs 7
3621.364717666902 inputs 7
3663.452053632064 inputs 7
3829.589952897034 inputs 7
3841.4326291873194 inputs 7
3959.4623232420827 inputs 7
4153.688777466004 inputs 7
4221.810659620585 inputs 7
4224.355234613861 inputs 7
4541.290676898161 inputs 7
4572.486464791224 inputs 7
4632.299454619083 inputs 7
32.06233968772616 inputs 8
58.38189217228432 inputs 8
112.00951190861882 inputs 8
461.9641754161967 inputs 8
596.6644042540163 inputs 8
623.6291459030695 inputs 8
640.7028265393805 inputs 8
659.3553216947909 inputs 8
912.8516763109106 inputs 8
990.4955524162401 inputs 8
1059.577572648335 inputs 8
1064.2383976776798 inputs 8
1220.8210518781996 inputs 8
1268.0572799271436 inputs 8
1365.2576127766645 inputs 8
1789.8690217102414 inputs 8
1922.3156054012172 inputs 8
2074.077711380132 inputs 8
2167.084688118665 inputs 8
2264.8563311416165 inputs 8
2275.0645606659864 inputs 8
2401.744392446442 inputs 8
2431.638542309135 inputs 8
2484.749817689102 inputs 8
2497.6295340479573 inputs 8
2668.301609393839 inputs 8
2734.1615789378307 inputs 8
2817.3590923599477 inputs 8
2871.5513414639654 inputs 8
2873.928950103699 inputs 8
2897.3283548122013 inputs 8
3114.272797935151 inputs 8
3234.1716410953272 inputs 8
3391.24394515213 inputs 8
3634.7920844600876 inputs 8
3989.20442756146 inputs 8
4007.669895712967 inputs 8
4185.3858986406885 inputs 8
4339.805517075675 inputs 8
4608.034177087648 inputs 8
4710.70427048576 inputs 8
88.20434340583398 inputs 9
280.15604760235493 inputs 9
326.9228697239977 inputs 9
330.01539978435943 inputs 9
376.0660834235971 inputs 9
473.6433482950134 inputs 9
763.8054464619318 inputs 9
795.9404282752333 inputs 9
808.8896691039369 inputs 9
881.812396615635 inputs 9
980.5798962886189 inputs 9
1072.2840978024635 inputs 9
1075.3943686540008 inputs 9
1188.50866969888 inputs 9
1472.481857614831 inputs 9
1773.4512310137814 inputs 9
1870.4025327459874 inputs 9
1931.5775263890507 inputs 9
1970.9528184610572 inputs 9
1995.340663614176 inputs 9
2013.393822018969 inputs 9
2168.7030205917085 inputs 9
2329.327659585489 inputs 9
2371.45341694129 inputs 9
2448.1737783895064 inputs 9
2494.3037511540833 inputs 9
2561.230747478335 inputs 9
2576.364761144277 inputs 9
2658.2705756990117 inputs 9
2670.3798867122637 inputs 9
2766.2890669868825 inputs 9
2854.8472150456287 inputs 9
2902.7646268711146 inputs 9
2930.387251029707 inputs 9
3058.274061860852 inputs 9
3115.413269460111 inputs 9
3486.711139614062 inputs 9
3637.4171294755342 inputs 9
4139.509847023223 inputs 9
4278.237596484789 inputs 9
4315.385106236208 inputs 9
4615.308825145513 inputs 9
4660.639603803932 inputs 9
4685.294040884537 inputs 9
4891.775681038085 inputs 9
4922.419728023792 inputs 9
4926.243325041207 inputs 9
4938.846264145464 inputs 9
