timestamps population node_ids
1139.7517066175617 inputs 6
1229.0548471823959 inputs 6
1335.3393083729713 inputs 6
1344.6127425091497 inputs 6
1365.4072259672062 inputs 6
1416.0356095730704 inputs 6
1570.0296654375738 inputs 6
1638.127406386992 inputs 6
2194.7547299612042 inputs 6
2471.9778753807464 inputs 6
2482.7859100796445 inputs 6
2667.745081416859 inputs 6
2767.2801614776886 inputs 6
3015.822883519982 inputs 6
3496.224882085193 inputs 6
3598.2714947399745 inputs 6
3680.5740141998135 inputs 6
3740.283300873197 inputs 6
3805.8076711828785 inputs 6
3938.2804160172973 inputs 6
4385.428195958283 inputs 6
4509.883409040159 inputs 6
4623.776216148947 inputs 6
4644.714421668304 inputs 6
4665.558335474325 inputs 6
144.09304898082453 inputs 7
256.89280947886084 inputs 7
345.16650275429606 inputs 7
382.77374092197556 inputs 7
417.4198421363989 inputs 7
442.9689828826761 inputs 7
812.3335502851814 inputs 7
884.8187102001526 inputs 7
1171.971247934015 inputs 7
1180.0642347332919 inputs 7
1305.1653057107005 inputs 7
1436.3394067481565 inputs 7
1635.5824672054093 inputs 7
1695.3273657981742 inputs 7
1705.0112524600074 inputs 7
1706.7681369947563 inputs 7
1875.8938793955222 inputs 7
1890.3869849168775 inputs 7
1936.0084449046906 inputs 7
2041.5268810359933 inputs 7
2200.446373443743 inputs 7
2515.4480307386248 inputs 7
2587.165326633701 inputs 7
2710.822506003996 inputs 7
2751.8819801374866 inputs 7
2776.952548323127 inputs 7
2929.0811063325455 inputs 7
3232.7824917379344 inputs 7
3488.4902401597956 inputs 7
3553.632033575671 inputs 7
3633.6548205338336 inputs 7
3661.4879988276793 inputs 7
3864.6948116020553 inputs 7
3982.4262132998806 inputs 7
4089.245902466811 inputs 7
4090.077937564804 inputs 7
4213.311084890135 inputs 7
4421.315178353982 inputs 7
4835.760579032118 inputs 7
4876.102670230138 inputs 7
115.42701581476966 inputs 8
172.74834366368563 inputs 8
187.21849871685347 inputs 8
344.620798610788 inputs 8
348.32249197221444 inputs 8
415.2156598611084 inputs 8
453.17176336361564 inputs 8
516.4945503532225 inputs 8
624.9314043964449 inputs 8
664.8330635471945 inputs 8
747.3322404351551 inputs 8
826.4906161441271 inputs 8
1024.5858808303221 inputs 8
1103.6044800360073 inputs 8
1123.2621302518392 inputs 8
1139.078486401166 inputs 8
1172.0395242207637 inputs 8
1241.1567861306266 inputs 8
1267.8459819678412 inputs 8
1397.551723291058 inputs 8
1415.5265892118507 inputs 8
1516.669601139235 inputs 8
1682.1037706351271 inputs 8
1713.4271987104144 inputs 8
1750.7228799975776 inputs 8
1867.2222610669858 inputs 8
2117.6848844831984 inputs 8
2495.2988374205797 inputs 8
2570.851758844544 inputs 8
2701.0887027222334 inputs 8
2748.2487189372523 inputs 8
2775.7350081481914 inputs 8
2805.6668206624 inputs 8
2906.0766877881706 inputs 8
2972.6974882569534 inputs 8
3003.51182244096 inputs 8
3120.1616081792063 inputs 8
3270.4271805833023 inputs 8
3314.3228369464846 inputs 8
3338.67830282153 inputs 8
3374.964957731057 inputs 8
3561.6734424218466 inputs 8
4047.9334440434263 inputs 8
4762.797737230364 inputs 8
4820.523606294243 inputs 8
206.05382959911321 inputs 9
574.315448268895 inputs 9
592.0561745733138 inputs 9
733.5517211266651 inputs 9
762.5383594073204 inputs 9
772.4450335456906 inputs 9
1212.8247639048989 inputs 9
1241.6371252748677 inputs 9
1302.0332269047547 inputs 9
1440.8002565826255 inputs 9
1527.3171880497655 inputs 9
1547.5098720625112 inputs 9
1758.8086206330233 inputs 9
1782.177335869529 inputs 9
1786.1890045113587 inputs 9
1790.5706871369803 inputs 9
1839.6456855911924 inputs 9
1856.73400303148 inputs 9
1910.2340892592983 inputs 9
1959.4811832101216 inputs 9
2053.0195159653795 inputs 9
2100.1187751509624 inputs 9
2293.039986307048 inputs 9
2405.8131730215764 inputs 9
2426.212702160051 inputs 9
2706.478774607769 inputs 9
2716.8231030978986 inputs 9
2770.9207308220034 inputs 9
2808.6005903365917 inputs 9
2905.9788552698533 inputs 9
2907.530377611052 inputs 9
3003.3534490200736 inputs 9
3216.3676895101444 inputs 9
3265.7107340999974 inputs 9
3302.0112983870918 inputs 9
3324.87042100405 inputs 9
3599.4602822891225 inputs 9
3851.99491396401 inputs 9
3914.6456188036236 inputs 9
4074.374874330542 inputs 9
4098.781533071127 inputs 9
4207.54758366655 inputs 9
4222.910847593598 inputs 9
4236.224999489239 inputs 9
4299.615588516633 inputs 9
4338.7938538253375 inputs 9
4527.513625576795 inputs 9
4610.280523504347 inputs 9
4643.663006572962 inputs 9
4974.909522802311 inputs 9
