timestamps population node_ids
2078.8999999988973 internal 197
2398.3000000000598 internal 191
2104.9999999989923 internal 191
2218.199999999404 internal 174
2427.900000000167 internal 164
2335.3999999998305 internal 164
2261.1999999995605 internal 164
2020.2999999988103 internal 164
2073.799999998879 internal 154
2235.999999999469 internal 151
2156.099999999178 internal 151
2007.8999999988216 internal 151
2032.0999999988 internal 150
2450.70000000025 internal 148
2083.999999998916 internal 148
2198.9999999993342 internal 144
2151.599999999162 internal 140
2370.399999999958 internal 197
2451.300000000252 internal 197
2062.599999998838 internal 211
2164.199999999208 internal 211
2756.5000000013624 internal 30
2658.900000001008 internal 23
2796.6000000015083 internal 9
2668.700000001043 internal 0
2564.400000000664 internal 0
2445.800000000232 internal 276
2432.900000000185 internal 276
2153.199999999168 internal 233
2846.000000001688 internal 38
2100.5999999989763 internal 233
2359.499999999918 internal 227
2229.099999999444 internal 227
2205.299999999357 internal 227
2233.0999999994583 internal 224
2433.8000000001884 internal 222
2464.4000000003 internal 213
2331.699999999817 internal 213
2434.800000000192 internal 211
2066.699999998853 internal 233
2967.9000000021315 internal 239
1748.7999999990573 internal 60
1841.5999999989729 internal 40
685.5000000000243 internal 239
601.200000000101 internal 239
762.6999999999541 internal 227
574.3000000001255 internal 213
800.6999999999196 internal 211
713.6999999999987 internal 211
606.8000000000959 internal 211
567.5000000001316 internal 211
960.599999999774 internal 197
930.4999999998016 internal 186
908.3999999998216 internal 186
758.5999999999578 internal 182
895.1999999998336 internal 164
662.6000000000452 internal 164
914.699999999816 internal 161
752.9999999999629 internal 161
867.299999999859 internal 154
1042.8999999996993 internal 0
867.6999999998586 internal 151
1340.1999999994289 internal 0
1159.2999999995934 internal 9
1147.0999999996045 internal 60
1105.999999999642 internal 60
1035.8999999997056 internal 60
1369.799999999402 internal 55
1147.2999999996043 internal 41
1476.399999999305 internal 38
1454.8999999993246 internal 38
1240.7999999995193 internal 38
1209.6999999995476 internal 38
1285.199999999479 internal 23
1206.99999999955 internal 23
1299.299999999466 internal 14
1262.0999999995 internal 14
1200.9999999995557 internal 14
1355.7999999994147 internal 11
1288.499999999476 internal 9
1271.1999999994916 internal 9
1351.1999999994189 internal 7
797.6999999999223 internal 151
695.800000000015 internal 151
689.4000000000208 internal 148
790.8999999999285 internal 70
675.8000000000332 internal 70
995.4999999997424 internal 60
770.2999999999472 internal 60
692.3000000000181 internal 60
607.2000000000955 internal 60
930.6999999998012 internal 54
681.9000000000276 internal 41
791.4999999999279 internal 38
749.8999999999658 internal 36
681.500000000028 internal 36
930.999999999801 internal 23
756.8999999999594 internal 23
872.6999999998541 internal 14
997.4999999997406 internal 9
881.9999999998456 internal 9
958.1999999997764 internal 0
686.0000000000239 internal 85
842.6999999998814 internal 85
620.9000000000831 internal 95
534.7000000001615 internal 96
691.0000000000193 internal 140
777.5999999999406 internal 130
941.2999999997916 internal 126
932.4999999997996 internal 126
644.9000000000613 internal 122
905.1999999998244 internal 107
892.6999999998359 internal 107
740.2999999999745 internal 106
1274.5999999994883 internal 60
691.300000000019 internal 104
854.1999999998709 internal 100
798.6999999999214 internal 98
776.7999999999413 internal 98
768.8999999999485 internal 98
526.1000000001693 internal 98
909.7999999998204 internal 96
869.2999999998572 internal 96
545.7000000001515 internal 96
527.7000000001678 internal 103
1287.4999999994768 internal 60
1454.399999999325 internal 60
1495.199999999288 internal 60
1065.3999999996788 internal 233
1041.099999999701 internal 233
1108.2999999996398 internal 231
1017.1999999997226 internal 231
1287.299999999477 internal 227
1019.2999999997209 internal 227
1289.499999999475 internal 225
1365.9999999994054 internal 213
1457.699999999322 internal 211
1359.5999999994112 internal 211
1283.3999999994803 internal 211
1041.1999999997008 internal 211
1466.499999999314 internal 201
1323.8999999994437 internal 197
1097.09999999965 internal 197
1043.199999999699 internal 197
1286.199999999478 internal 194
1204.699999999552 internal 233
1393.6999999993802 internal 233
1149.1999999996026 internal 276
1284.4999999994795 internal 283
1609.299999999184 internal 40
1792.2999999990177 internal 36
1888.8999999989296 internal 30
1539.3999999992477 internal 30
1964.7999999988608 internal 23
1888.8999999989296 internal 23
1847.099999998968 internal 23
1688.1999999991124 internal 23
1041.5999999997005 internal 191
1972.0999999988544 internal 14
1760.4999999990466 internal 14
1877.59999999894 internal 11
1623.0999999991716 internal 9
1585.7999999992055 internal 9
1533.699999999253 internal 9
1842.399999998972 internal 0
1823.9999999989889 internal 0
1501.2999999992824 internal 0
1840.6999999989737 internal 14
1711.599999999091 internal 60
1344.499999999425 internal 187
1335.7999999994329 internal 164
1460.2999999993197 internal 115
1465.8999999993146 internal 111
1046.7999999996955 internal 106
1069.0999999996754 internal 103
1363.4999999994077 internal 101
1357.1999999994134 internal 100
1426.89999999935 internal 99
1141.9999999996091 internal 98
1045.299999999697 internal 98
1497.0999999992862 internal 96
1261.7999999995002 internal 96
1364.7999999994065 internal 92
1423.2999999993533 internal 89
1489.1999999992934 internal 85
1246.0999999995145 internal 85
1432.399999999345 internal 81
1045.499999999697 internal 79
1266.499999999496 internal 129
1011.0999999997282 internal 130
1097.9999999996492 internal 130
1368.3999999994032 internal 130
1280.699999999483 internal 161
1023.2999999997172 internal 161
1425.799999999351 internal 160
1369.699999999402 internal 158
1496.9999999992865 internal 154
1483.4999999992986 internal 154
1289.599999999475 internal 154
1042.4999999996996 internal 154
1147.8999999996038 internal 179
1086.9999999996592 internal 151
1128.599999999621 internal 150
1006.1999999997328 internal 150
1287.4999999994768 internal 144
1290.499999999474 internal 143
1202.699999999554 internal 143
1046.399999999696 internal 140
1361.8999999994091 internal 133
1289.9999999994743 internal 133
1144.8999999996065 internal 150
2780.2000000014486 internal 293
